run_id,sequence_length,head_dim,batch_size,dtype,is_causal,phase,warmup_steps,measurement_steps,p20_ms,p50_ms,p80_ms,peak_allocated_mib,peak_reserved_mib,status,error,samples_ms
attention-seq2048-d128-bf16-backward,2048,128,1,bf16,True,backward,100,300,0.24935491383075714,0.250775832682848,0.2536313608288765,55.25,86.0,success,,"[0.26092957705259323,0.2523241564631462,0.2519935369491577,0.24948641657829285,0.24920329451560974,0.2507762983441353,0.2502473071217537,0.2496829256415367,0.25148410350084305,0.25081727653741837,0.25196652859449387,0.2511925995349884,0.2514682710170746,0.24907849729061127,0.24975836277008057,0.2593500539660454,0.25301985442638397,0.2544242888689041,0.2521369606256485,0.25285501033067703,0.2611372619867325,0.2502966672182083,0.25238189846277237,0.25070924311876297,0.24961121380329132,0.25141146034002304,0.2506989985704422,0.2515604719519615,0.25382358580827713,0.2522766590118408,0.2662409096956253,0.25361403822898865,0.24929456412792206,0.5553271621465683,0.2739308401942253,0.25476980954408646,0.25778450071811676,0.2553211525082588,0.25082193315029144,0.24987757205963135,0.25076698511838913,0.2511795610189438,0.2489713951945305,0.25056302547454834,0.2609090879559517,0.25774911046028137,0.25332439690828323,0.24792924523353577,0.25714095681905746,0.2639554440975189,0.26145298033952713,0.2526408061385155,0.24926476180553436,0.25042425841093063,0.25679823011159897,0.25096628814935684,0.2511199563741684,0.2502230927348137,0.24890340864658356,0.24573132395744324,0.2683959901332855,0.2505239099264145,0.25203824043273926,0.24832691997289658,0.24650245904922485,0.24759862571954727,0.2474505454301834,0.2530394122004509,0.25014765560626984,0.24800188839435577,0.2489415928721428,0.24873856455087662,0.2503516152501106,0.33925101161003113,0.3579361364245415,0.26637688279151917,0.2587204799056053,0.2597179263830185,0.254947692155838,0.24881679564714432,0.2546953037381172,0.25212671607732773,0.2535935491323471,0.2516210079193115,0.25106221437454224,0.2507222816348076,0.24787243455648422,0.24966616183519363,0.2530645579099655,0.2657892182469368,0.2534138038754463,0.2509346231818199,0.250290147960186,0.25047268718481064,0.25129690766334534,0.24997908622026443,0.24970807135105133,0.24968478828668594,0.2495264634490013,0.24914182722568512,0.2499176189303398,0.24861935526132584,0.2493998035788536,0.2475529909133911,0.2505835145711899,0.2589421346783638,0.25196466594934464,0.25023892521858215,0.24967361241579056,0.25356095284223557,0.24773646146059036,0.24857372045516968,0.249362550675869,0.25069061666727066,0.2508247271180153,0.24972297251224518,0.2516321837902069,0.2503981813788414,0.24946220219135284,0.25135837495326996,0.2614744007587433,0.25544222444295883,0.2499110996723175,0.24874601513147354,0.24883821606636047,0.2526119351387024,0.25563687086105347,0.2534370869398117,0.2515604719519615,0.24738162755966187,0.2506999298930168,0.25772396475076675,0.2495376393198967,0.2560708671808243,0.24865567684173584,0.25065429508686066,0.26557594537734985,0.2494892105460167,0.2540750429034233,0.250350683927536,0.25164149701595306,0.2532787621021271,0.2514021471142769,0.2512102946639061,0.25014765560626984,0.24762749671936035,0.24977046996355057,0.2537090331315994,0.2498440444469452,0.2483222633600235,0.24895928800106049,0.27908384799957275,0.2535143867135048,0.2529807388782501,0.24995673447847366,0.24924427270889282,0.25228969752788544,0.25170203298330307,0.25127269327640533,0.25077536702156067,0.2513919025659561,0.2480633556842804,0.25029946118593216,0.2510547637939453,0.25031622499227524,0.24957209825515747,0.25946274399757385,0.252443365752697,0.25190599262714386,0.2506440505385399,0.33606309443712234,0.2535926178097725,0.24937372654676437,0.25198794901371,0.24860166013240814,0.24875998497009277,0.24881958961486816,0.24821702390909195,0.2491651102900505,0.24809222668409348,0.2501290291547775,0.26110466569662094,0.25434326380491257,0.2512410283088684,0.25076325982809067,0.2507464960217476,0.24972762912511826,0.2511255443096161,0.24909526109695435,0.25069527328014374,0.24927128106355667,0.2522096037864685,0.24949386715888977,0.24867989122867584,0.25571975857019424,0.25564152747392654,0.2499651163816452,0.2613253891468048,0.2483883872628212,0.24991575628519058,0.24975836277008057,0.24900585412979126,0.2528484910726547,0.2513295039534569,0.24848151952028275,0.2592075616121292,0.2511385828256607,0.24859514087438583,0.24892762303352356,0.24989433586597443,0.2522757276892662,0.2511795610189438,0.32409001141786575,0.2526352182030678,0.2509867772459984,0.2532079815864563,0.24989619851112366,0.24921167641878128,0.25061238557100296,0.2532247453927994,0.24958793073892593,0.2481592819094658,0.2494296059012413,0.25276653468608856,0.24936720728874207,0.2499828115105629,0.2496819943189621,0.2641454339027405,0.2567162737250328,0.2537006512284279,0.24849548935890198,0.24877488613128662,0.24924799799919128,0.25077536702156067,0.25227200239896774,0.2516191452741623,0.24953670799732208,0.255524180829525,0.2504577860236168,0.25150179862976074,0.24884194135665894,0.25657471269369125,0.25217607617378235,0.2619149163365364,0.2514766529202461,0.2504149451851845,0.2515064552426338,0.2537304535508156,0.2540908753871918,0.2524685114622116,0.2507362514734268,0.2478109672665596,0.2510230988264084,0.2502603456377983,0.24928152561187744,0.2504400908946991,0.252382829785347,0.2504587173461914,0.26372354477643967,0.2612723037600517,0.25134533643722534,0.252552330493927,0.2508554607629776,0.25048013776540756,0.2506803721189499,0.2514105290174484,0.25137700140476227,0.25182124227285385,0.24925079196691513,0.252431258559227,0.2519730478525162,0.24924799799919128,0.2498142421245575,0.2573821693658829,0.25520380586385727,0.25029201060533524,0.25025196373462677,0.24952832609415054,0.24935416877269745,0.24998746812343597,0.2498989924788475,0.25266967713832855,0.25099050253629684,0.25118980556726456,0.24901609867811203,0.24857278913259506,0.2503208816051483,0.2515595406293869,0.25116465985774994,0.27635321021080017,0.2551451325416565,0.25004148483276367,0.24935510009527206,0.2493448555469513,0.2477448433637619,0.25528669357299805,0.250048004090786,0.24948641657829285,0.250169076025486,0.2505667507648468]"
attention-seq2048-d128-bf16-forward,2048,128,1,bf16,True,forward,100,300,0.15511047095060349,0.15605147927999496,0.15711206942796707,30.125,42.0,success,,"[0.16865506768226624,0.16080588102340698,0.15880633145570755,0.15652179718017578,0.15617813915014267,0.15633739531040192,0.15672389417886734,0.15550199896097183,0.1554461196064949,0.15682820230722427,0.15668198466300964,0.16475655138492584,0.15706568956375122,0.1563187688589096,0.15717465430498123,0.16236864030361176,0.1549525186419487,0.15646126121282578,0.15763752162456512,0.15590619295835495,0.15929248183965683,0.15583820641040802,0.15543028712272644,0.15630293637514114,0.1566428691148758,0.1565944403409958,0.15613343566656113,0.15564262866973877,0.15633180737495422,0.15620514750480652,0.15547778457403183,0.15615951269865036,0.15483610332012177,0.15509501099586487,0.1537855714559555,0.1644287258386612,0.15815533697605133,0.1574913039803505,0.15640538185834885,0.15758629888296127,0.15840213745832443,0.15712156891822815,0.15623774379491806,0.1568840816617012,0.157942995429039,0.15740375965833664,0.15764404088258743,0.15744473785161972,0.1578349620103836,0.15755277127027512,0.157846137881279,0.1577027142047882,0.15754159539937973,0.15661772340536118,0.1568179577589035,0.15692505985498428,0.15682820230722427,0.16061868518590927,0.15518441796302795,0.1648683100938797,0.16053300350904465,0.155620276927948,0.1558307558298111,0.15529897063970566,0.1556873321533203,0.15633367002010345,0.15642959624528885,0.1545911654829979,0.15485286712646484,0.15562213957309723,0.1567034050822258,0.15620701014995575,0.15523657202720642,0.156378373503685,0.15766359865665436,0.15468988567590714,0.1543508842587471,0.15672855079174042,0.1561800017952919,0.15631411224603653,0.1554824411869049,0.1542661339044571,0.15638954937458038,0.15599001199007034,0.16364362090826035,0.15674158930778503,0.15616975724697113,0.15709735453128815,0.1561855897307396,0.15736278146505356,0.15624333173036575,0.15636999160051346,0.15543028712272644,0.15630759298801422,0.1558978110551834,0.1552477478981018,0.154104083776474,0.1568365842103958,0.15606079250574112,0.1564929261803627,0.1542186364531517,0.15465635806322098,0.15501026064157486,0.15538837760686874,0.1552235335111618,0.154922716319561,0.1552533358335495,0.15531759709119797,0.16447249799966812,0.16084220260381699,0.16013626009225845,0.15661492943763733,0.1570647582411766,0.155753456056118,0.16046036034822464,0.15522539615631104,0.15499070286750793,0.15534181147813797,0.154862180352211,0.15467870980501175,0.15546102076768875,0.1550605520606041,0.15475507825613022,0.15457440167665482,0.15637371689081192,0.15509780496358871,0.15473179519176483,0.1546163111925125,0.15405379235744476,0.15567895025014877,0.15480443835258484,0.15510525554418564,0.1642191782593727,0.15853345394134521,0.1565404236316681,0.1560421660542488,0.1554517075419426,0.1561623066663742,0.15585869550704956,0.15693530440330505,0.15464145690202713,0.15575438737869263,0.15539675951004028,0.1562349498271942,0.154777429997921,0.15526637434959412,0.15571899712085724,0.15911180526018143,0.1577017828822136,0.15608500689268112,0.15635602176189423,0.1550121232867241,0.1552719622850418,0.1548919826745987,0.1548677682876587,0.15483051538467407,0.16327574849128723,0.1584598794579506,0.15677884221076965,0.15484914183616638,0.15537254512310028,0.1554340124130249,0.15610363334417343,0.15603750944137573,0.15562493354082108,0.15603099018335342,0.15629641711711884,0.15582796186208725,0.15478022396564484,0.15423446893692017,0.1548556610941887,0.1546340063214302,0.15643611550331116,0.15623308718204498,0.15434343367815018,0.1562759280204773,0.15515368431806564,0.15526730567216873,0.1561129465699196,0.15539675951004028,0.15492364764213562,0.1662280410528183,0.15636440366506577,0.1562274992465973,0.1558903604745865,0.15942566096782684,0.1552300527691841,0.1557590439915657,0.15645567327737808,0.15689712017774582,0.1587318256497383,0.15552714467048645,0.1554032787680626,0.1546284183859825,0.1550782471895218,0.15523377805948257,0.15421677380800247,0.15408359467983246,0.15533901751041412,0.16054976731538773,0.15486590564250946,0.15575997531414032,0.15596114099025726,0.15658419579267502,0.15539489686489105,0.16558729112148285,0.15669409185647964,0.15569571405649185,0.1564808189868927,0.15591084957122803,0.15699956566095352,0.15591736882925034,0.15653762966394424,0.1611374318599701,0.15612132847309113,0.15653762966394424,0.15618186444044113,0.1579606905579567,0.15594717115163803,0.1544598489999771,0.15445798635482788,0.1552356407046318,0.15511177480220795,0.1554824411869049,0.15497952699661255,0.1551210880279541,0.1570824533700943,0.161794014275074,0.15514343976974487,0.16214046627283096,0.15707220882177353,0.1558316871523857,0.1565711572766304,0.15541259199380875,0.15431176871061325,0.15592388808727264,0.15594717115163803,0.15498045831918716,0.15529990196228027,0.15517696738243103,0.15460047870874405,0.15783216804265976,0.1545548439025879,0.154213048517704,0.15521887689828873,0.1545073464512825,0.15686731785535812,0.1571187749505043,0.15560351312160492,0.15547871589660645,0.15498977154493332,0.15538278967142105,0.1558670774102211,0.15464797616004944,0.1660240814089775,0.1565525308251381,0.15576090663671494,0.15523936599493027,0.15691667795181274,0.156329944729805,0.15572644770145416,0.15529431402683258,0.15594903379678726,0.15589594841003418,0.1561138778924942,0.1559872180223465,0.15557464212179184,0.1566009595990181,0.15672948211431503,0.1547057181596756,0.15579164028167725,0.1553678885102272,0.15542283654212952,0.15508010983467102,0.1558242365717888,0.15623122453689575,0.15447475016117096,0.1550121232867241,0.1704227179288864,0.15917886048555374,0.15737861394882202,0.15831179916858673,0.15711039304733276,0.1564864069223404,0.1570591703057289,0.1561800017952919,0.15638675540685654,0.15578046441078186,0.15770643949508667,0.15656650066375732,0.1575043424963951,0.15588384121656418,0.1569679006934166,0.15657581388950348,0.15768595039844513,0.15589501708745956,0.15775859355926514,0.15684682875871658,0.1574549823999405,0.1548929139971733]"
attention-seq2048-d128-bf16-forward-backward,2048,128,1,bf16,True,forward_backward,100,300,0.48262830823659897,0.4892125725746155,0.5111001431941986,54.2509765625,84.0,success,,"[0.4955604672431946,0.48682838678359985,0.48361439257860184,0.506632961332798,0.48273149877786636,0.4793871194124222,0.47909654676914215,0.47998782247304916,0.48309192061424255,0.48090796917676926,0.49254484474658966,0.5032410845160484,0.48829615116119385,0.48324186354875565,0.4823552444577217,0.4772646352648735,0.4739239811897278,0.48518553376197815,0.47703273594379425,0.49093086272478104,0.4961742088198662,0.48620253801345825,0.4848213866353035,0.48158876597881317,0.48264116048812866,0.5109822377562523,0.6021438166499138,0.5419105291366577,0.4958454519510269,0.4857899621129036,0.48111099749803543,0.48272591084241867,0.4811277613043785,0.48197153955698013,0.4790099337697029,0.5071433261036873,0.486643984913826,0.4848875105381012,0.48170145601034164,0.4804702475667,0.47999992966651917,0.48363860696554184,0.4970971494913101,0.5035074427723885,0.5257902666926384,0.7829619571566582,0.5713989958167076,0.5378639325499535,0.5241362378001213,0.7437802851200104,0.522674061357975,0.4994012415409088,0.5020732060074806,0.49049966037273407,0.48679113388061523,0.4867538809776306,0.483708456158638,0.49986038357019424,0.4962245002388954,0.5813008174300194,0.5691759288311005,0.5065398290753365,0.48919208347797394,0.4999106749892235,0.4999302327632904,0.5158213898539543,0.5097156390547752,0.4880055785179138,0.4889136180281639,0.4871683195233345,0.4835221916437149,0.47934427857398987,0.4818430170416832,0.5070650950074196,0.4893345758318901,0.6096754223108292,0.5393298342823982,0.49956608563661575,0.49306079745292664,0.48595014959573746,0.4978179931640625,0.4910118877887726,0.48434268683195114,0.48890523612499237,0.49164053052663803,0.4857908934354782,0.48457179218530655,0.4856111481785774,0.6562583148479462,0.5063740536570549,0.495019368827343,0.48672500997781754,0.4966920241713524,0.48530660569667816,0.4832576960325241,0.4840940237045288,0.4990706220269203,0.48691313713788986,0.48377644270658493,0.48060622066259384,0.48366375267505646,0.4875184968113899,0.5222056061029434,0.5698977038264275,0.5119182169437408,0.4825768992304802,0.4815170541405678,0.4971679300069809,0.4968550056219101,0.49174949526786804,0.4765903577208519,0.48084557056427,0.5223806947469711,0.6148833781480789,0.546812079846859,0.5115009844303131,0.4852050915360451,0.5218079313635826,0.5656098946928978,0.5184467881917953,0.4976922646164894,0.4896996542811394,0.4861503839492798,0.4794532433152199,0.48010051250457764,0.4807673394680023,0.4807068035006523,0.48850663006305695,0.49638375639915466,0.48631057143211365,0.4807477816939354,0.48026256263256073,0.485248863697052,0.48049446195364,0.48329122364521027,0.489233061671257,0.48411358147859573,0.4831310361623764,0.48052147030830383,0.4794774577021599,0.47895777970552444,0.4866495728492737,0.48094987869262695,0.5434341728687286,0.5022948607802391,0.5410052835941315,0.5639661103487015,0.6568599492311478,0.6040297448635101,0.8103232830762863,1.4801956713199615,0.7798038423061371,0.5713999271392822,0.5323095247149467,0.5958080291748047,0.8478052914142609,0.5664043128490448,0.5277339369058609,0.5255360156297684,0.51099993288517,0.4981141537427902,0.49513019621372223,0.5977144464850426,0.5070129409432411,0.4913331940770149,0.48720743507146835,0.5335994064807892,0.49966946244239807,0.4888242110610008,0.500350259244442,0.48992596566677094,0.49534812569618225,0.5352413281798363,0.5876561626791954,0.6028441712260246,0.5284016951918602,0.4922347143292427,0.5083149299025536,0.48647355288267136,0.48522651195526123,0.5023665726184845,0.49329735338687897,0.4877103492617607,0.48026349395513535,0.47983694821596146,0.5056867375969887,0.4862220957875252,0.4805866628885269,0.47972239553928375,0.4775337874889374,0.478183850646019,0.4859352484345436,0.5970941856503487,0.5818940699100494,0.5124453455209732,0.4981672391295433,0.4908144474029541,0.48461928963661194,0.4832325503230095,0.4861922934651375,0.504177063703537,0.5105985328555107,0.4907306283712387,0.4873229190707207,0.4858570173382759,0.4795501008629799,0.48578158020973206,0.48070959746837616,0.5082972347736359,0.4926677793264389,0.48342160880565643,0.4902621731162071,0.48433057963848114,0.4839785397052765,0.4917606711387634,0.4901830106973648,0.5032476037740707,0.4933830350637436,0.49537234008312225,0.4865601658821106,0.48211682587862015,0.4817899316549301,0.48319902271032333,0.4834849387407303,0.489027239382267,0.49560051411390305,0.4918742924928665,0.4872633144259453,0.4861876368522644,0.4825182259082794,0.490458682179451,0.48328377306461334,0.49561168998479843,0.491458922624588,0.48412568867206573,0.4889853298664093,0.4954710602760315,0.4866020753979683,0.48414990305900574,0.4841731861233711,0.554671511054039,0.6008027121424675,0.5385382100939751,0.5054427310824394,0.5742544308304787,0.5309199914336205,0.49459002912044525,0.4861271008849144,0.5225688219070435,0.5096066743135452,0.4962123930454254,0.4961621016263962,0.48765819519758224,0.4862947389483452,0.48414431512355804,0.4835827276110649,0.5010711029171944,0.4829680547118187,0.4839962348341942,0.48043858259916306,0.4772953689098358,0.48121344298124313,0.4795147106051445,0.48531219363212585,0.5029374733567238,0.4993416368961334,0.5609989166259766,0.4957672208547592,0.49370061606168747,0.49060024321079254,0.5011130124330521,0.48315897583961487,0.5080793052911758,0.48182345926761627,0.48839300870895386,0.4829913377761841,0.4851948469877243,0.4778234288096428,0.4796655848622322,0.47936011105775833,0.4942258819937706,0.4833471029996872,0.4945509135723114,0.4971865564584732,0.4869643598794937,0.4896000027656555,0.48075616359710693,0.48247165977954865,0.4962543025612831,0.48233848065137863,0.4800977185368538,0.47826487571001053,0.48504117876291275,0.48072729259729385,0.4769936203956604,0.48371218144893646,0.5281949415802956,0.6049070507287979,0.6675254553556442,0.5306154489517212]"
attention-seq2048-d64-bf16-backward,2048,64,1,bf16,True,backward,100,300,0.25464408099651337,0.2563926391303539,0.26338305324316025,53.75,84.0,success,,"[0.2607908099889755,0.2573942765593529,0.25855284184217453,0.25408249348402023,0.2562692388892174,0.25436095893383026,0.2593100070953369,0.2539651468396187,0.25334861129522324,0.3464259207248688,0.35587139427661896,0.26692822575569153,0.25939662009477615,0.2556676045060158,0.3184126690030098,0.31649135053157806,0.2653449773788452,0.2622809261083603,0.29231514781713486,0.28267037123441696,0.2649761736392975,0.258653424680233,0.2568243071436882,0.2568010240793228,0.2904701977968216,0.2655051648616791,0.25751907378435135,0.25930069386959076,0.27001090347766876,0.25938730686903,0.295775942504406,0.26153214275836945,0.25547295808792114,0.2574557438492775,0.2588210627436638,0.27189403772354126,0.27161091566085815,0.25609228760004044,0.2543637529015541,0.25937799364328384,0.26549864560365677,0.28280261904001236,0.2664104104042053,0.26034191250801086,0.25600846856832504,0.2568662166595459,0.2560736611485481,0.2547726035118103,0.261194072663784,0.25581754744052887,0.2565598115324974,0.2545434981584549,0.25636423379182816,0.2561984583735466,0.25456957519054413,0.2555428072810173,0.2570999786257744,0.26409607380628586,0.256609171628952,0.25755539536476135,0.257028266787529,0.2561546862125397,0.2540387213230133,0.25582127273082733,0.25612208992242813,0.25659799575805664,0.2530999481678009,0.2542072907090187,0.2561388537287712,0.2557700499892235,0.25544874370098114,0.2543702721595764,0.2651941031217575,0.25642290711402893,0.25532394647598267,0.25196652859449387,0.25466084480285645,0.25426875799894333,0.253104604780674,0.25635864585638046,0.25678612291812897,0.2554599195718765,0.2551320940256119,0.2540489658713341,0.25295186787843704,0.2546878531575203,0.25390181690454483,0.2533458173274994,0.2607759088277817,0.2560289576649666,0.2581002190709114,0.2563372254371643,0.2538291737437248,0.25636982172727585,0.2565765753388405,0.2536643296480179,0.25410670787096024,0.2524489536881447,0.25455933064222336,0.25316327810287476,0.25241076946258545,0.2522077411413193,0.25353580713272095,0.27023162692785263,0.2558911219239235,0.2540266141295433,0.25507528334856033,0.25531649589538574,0.2548573538661003,0.25218259543180466,0.25378353893756866,0.25490205734968185,0.2532443031668663,0.25354325771331787,0.25630462914705276,0.25428738445043564,0.2555735409259796,0.25352369993925095,0.26320479810237885,0.2584252506494522,0.25457143783569336,0.2515958622097969,0.25778915733098984,0.2558305859565735,0.2562645822763443,0.2548927441239357,0.25496259331703186,0.2558194100856781,0.25565456598997116,0.25598611682653427,0.25726668536663055,0.25513768196105957,0.2542715519666672,0.2709385007619858,0.2553155645728111,0.2543767914175987,0.2610422670841217,0.2539185807108879,0.2554282546043396,0.2542436122894287,0.2568596974015236,0.25596097111701965,0.25671161711215973,0.2526547759771347,0.2550026401877403,0.25741104036569595,0.2561090514063835,0.25735795497894287,0.268351286649704,0.2562273293733597,0.254790298640728,0.25469157844781876,0.2543926239013672,0.2545546740293503,0.25799404829740524,0.25896355509757996,0.25640521198511124,0.2537183463573456,0.25328807532787323,0.2556014806032181,0.2552168443799019,0.2548852935433388,0.25591254234313965,0.26289187371730804,0.25768112391233444,0.25595352053642273,0.25415699928998947,0.2530151978135109,0.256427563726902,0.2573113888502121,0.3457488492131233,0.26105158030986786,0.26294030249118805,0.25746598839759827,0.2558734267950058,0.25689322501420975,0.25714561343193054,0.2561630681157112,0.26652030646800995,0.2546897158026695,0.2596760168671608,0.2557644620537758,0.256500206887722,0.25738030672073364,0.25676190853118896,0.25553256273269653,0.25478098541498184,0.25433022528886795,0.25731511414051056,0.25706831365823746,0.25554466992616653,0.2566361799836159,0.2558557316660881,0.27085933834314346,0.2664029598236084,0.25664176791906357,0.256427563726902,0.258798711001873,0.2556145191192627,0.2557290717959404,0.2585332840681076,0.2532443031668663,0.25928858667612076,0.2561500295996666,0.2549365162849426,0.25626644492149353,0.2594301477074623,0.257234089076519,0.2709534019231796,0.26045553386211395,0.256882980465889,0.2569695934653282,0.2571595832705498,0.2552950754761696,0.25351159274578094,0.2630995586514473,0.25402847677469254,0.2545183524489403,0.25736913084983826,0.2544764429330826,0.2532750368118286,0.25322847068309784,0.25556329637765884,0.2766745164990425,0.25706738233566284,0.2543581649661064,0.25457702577114105,0.25516655296087265,0.25716423988342285,0.255705788731575,0.2552289515733719,0.2563800662755966,0.25494862347841263,0.2540023997426033,0.25528017431497574,0.25688204914331436,0.25902967900037766,0.2574687823653221,0.2678604796528816,0.2570105716586113,0.2560950815677643,0.2560010179877281,0.25589484721422195,0.255790539085865,0.2565542235970497,0.2560075372457504,0.2570785582065582,0.25471579283475876,0.2573523670434952,0.2551740035414696,0.2568671479821205,0.25379378348588943,0.25575049221515656,0.2660127356648445,0.2579689025878906,0.25635771453380585,0.2550054341554642,0.25604013353586197,0.2559889107942581,0.25812722742557526,0.25475211441516876,0.2567023038864136,0.2565830945968628,0.25559309870004654,0.2550175413489342,0.2533039078116417,0.2566669136285782,0.25801919400691986,0.2683689817786217,0.25918520987033844,0.25690533220767975,0.25861337780952454,0.9091105312108994,0.32339803874492645,0.3095865249633789,0.2985084429383278,0.2985699102282524,0.2928227186203003,0.2932632341980934,0.2972222864627838,0.3411145880818367,0.3236429765820503,0.6603961810469627,0.33970363438129425,0.30878838151693344,0.30522048473358154,0.30436087399721146,0.3010258078575134,0.30175503343343735,0.2978714182972908,0.2994462847709656,0.31961966305971146,0.3001140430569649,0.3022383898496628,0.30383653938770294,0.30724331736564636,0.2995003014802933,0.3052661195397377,0.29988493770360947,0.2953559160232544]"
attention-seq2048-d64-bf16-forward,2048,64,1,bf16,True,forward,100,300,0.15753023326396942,0.15852507203817368,0.16026142984628677,29.125,42.0,success,,"[0.17521250993013382,0.16499869525432587,0.16197562217712402,0.16063358634710312,0.1583825796842575,0.16017723828554153,0.1599881798028946,0.15876628458499908,0.16710907220840454,0.16041472554206848,0.16076117753982544,0.16084779053926468,0.1584179699420929,0.15717092901468277,0.1586470752954483,0.1590326428413391,0.15798956155776978,0.1619737595319748,0.15824846923351288,0.1574922353029251,0.2142013981938362,0.3976598381996155,0.2695266157388687,0.1806030049920082,0.16475282609462738,0.1617996022105217,0.16301311552524567,0.16059353947639465,0.1600971445441246,0.17097778618335724,0.16166549175977707,0.16225874423980713,0.1592794433236122,0.15870016068220139,0.15822704881429672,0.16077794134616852,0.16062147915363312,0.16070809215307236,0.16143638640642166,0.15982519835233688,0.15788525342941284,0.1593576744198799,0.1588882878422737,0.15783030539751053,0.1590503379702568,0.15875045210123062,0.16050972044467926,0.15954766422510147,0.15658419579267502,0.15853159129619598,0.1578051596879959,0.15859119594097137,0.15824101865291595,0.16650650650262833,0.1574791967868805,0.1595010980963707,0.15875976532697678,0.1584179699420929,0.16352534294128418,0.15757326036691666,0.157209113240242,0.15834160149097443,0.15941821038722992,0.15818700194358826,0.15818793326616287,0.1599043607711792,0.15790294855833054,0.15931855887174606,0.1583341509103775,0.15889480710029602,0.15802588313817978,0.15933066606521606,0.15964917838573456,0.16085058450698853,0.1579970121383667,0.15736930072307587,0.16950536519289017,0.16352161765098572,0.15916861593723297,0.15803705900907516,0.1568365842103958,0.15895161777734756,0.15848129987716675,0.15674158930778503,0.1560589298605919,0.15729200094938278,0.16007572412490845,0.16099493950605392,0.16351044178009033,0.15984196215867996,0.15836022794246674,0.15879236161708832,0.1574978232383728,0.15907827764749527,0.16020238399505615,0.1589711755514145,0.15781261026859283,0.1577744260430336,0.15790387988090515,0.15801098197698593,0.1646634191274643,0.1598680391907692,0.15791133046150208,0.1580202952027321,0.1580817624926567,0.15851948410272598,0.16171671450138092,0.15869271010160446,0.15720073133707047,0.15862379223108292,0.16009528189897537,0.15847105532884598,0.15837140381336212,0.15834253281354904,0.1579485833644867,0.158652663230896,0.1587318256497383,0.157870352268219,0.15890691429376602,0.1592664048075676,0.15759747475385666,0.15833601355552673,0.158701092004776,0.156535767018795,0.1660659909248352,0.15886500477790833,0.1572035253047943,0.15791784971952438,0.15720073133707047,0.15730597078800201,0.1581655815243721,0.1581357792019844,0.15796441584825516,0.15867780894041061,0.15887804329395294,0.15790294855833054,0.1584002748131752,0.15824101865291595,0.1580752432346344,0.1582317054271698,0.1586833968758583,0.15848781913518906,0.15728827565908432,0.15823077410459518,0.15920773148536682,0.15796907246112823,0.1591527834534645,0.16371440142393112,0.17547421157360077,0.16181357204914093,0.15995744615793228,0.16078446060419083,0.16032624989748,0.16024522483348846,0.15993323177099228,0.163370743393898,0.16014371067285538,0.15771016478538513,0.15867967158555984,0.15840865671634674,0.15966687351465225,0.16092229634523392,0.15862099826335907,0.15897955745458603,0.15953462570905685,0.15967898070812225,0.15979167073965073,0.15697907656431198,0.15841610729694366,0.16210228204727173,0.1571429893374443,0.15766918659210205,0.16592256724834442,0.16062986105680466,0.15917979180812836,0.15865638852119446,0.1580994576215744,0.1572389155626297,0.15767011791467667,0.1571308821439743,0.1580873504281044,0.160902738571167,0.15982147306203842,0.16061216592788696,0.1596035435795784,0.15775393694639206,0.15790481120347977,0.17681438475847244,0.1619495451450348,0.1618480309844017,0.16239844262599945,0.16022473573684692,0.158567912876606,0.15919841825962067,0.158555805683136,0.15948433429002762,0.16138330101966858,0.1597180962562561,0.15821121633052826,0.15758909285068512,0.1590568572282791,0.15990156680345535,0.1613423228263855,0.15813671052455902,0.1588929444551468,0.15867222100496292,0.15825219452381134,0.15918351709842682,0.15987642109394073,0.15978794544935226,0.15908759087324142,0.15787873417139053,0.1588817685842514,0.15984568744897842,0.1582922413945198,0.1579122617840767,0.15975907444953918,0.15916023403406143,0.15759747475385666,0.16662012785673141,0.16079749912023544,0.15862006694078445,0.15868991613388062,0.1565525308251381,0.1579662784934044,0.15920959413051605,0.1574438065290451,0.1582140102982521,0.1575937494635582,0.15721935778856277,0.15862099826335907,0.15680398792028427,0.1572025939822197,0.15737302601337433,0.15803705900907516,0.15746336430311203,0.15676021575927734,0.158761627972126,0.1583527773618698,0.1581534743309021,0.15872344374656677,0.15700794756412506,0.15730969607830048,0.16701873391866684,0.15953555703163147,0.15694741159677505,0.15722867101430893,0.15836302191019058,0.1569567248225212,0.15853065997362137,0.1573106274008751,0.1573832705616951,0.15673041343688965,0.15621166676282883,0.1573050394654274,0.1571066677570343,0.15825964510440826,0.15683192759752274,0.1568412408232689,0.15671178698539734,0.15816185623407364,0.1570824533700943,0.15734508633613586,0.1578163355588913,0.15771854668855667,0.15691202133893967,0.15759840607643127,0.16598962247371674,0.16117282211780548,0.1580817624926567,0.15736185014247894,0.1574186608195305,0.15731528401374817,0.1567518338561058,0.15807710587978363,0.15833601355552673,0.1571429893374443,0.1574261114001274,0.15681609511375427,0.1565162092447281,0.15781540423631668,0.15677791088819504,0.15763845294713974,0.15753787010908127,0.15721283853054047,0.15665870159864426,0.15724636614322662,0.15764590352773666,0.1574130728840828,0.15773531049489975,0.157967209815979,0.16484688967466354,0.16104616224765778,0.15801098197698593,0.15749968588352203,0.15976745635271072,0.15845336019992828,0.1578591763973236,0.15858840197324753,0.1581842079758644]"
