run_id,model_size,batch_size,context_length,mode,dtype,tool,command,scope,op_or_kernel,evidence_source,name,calls,cpu_time_us,cuda_time_us,attribution
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,annotation,torch.profiler.record_function_cpu_annotation,attention/scores,12,2592.033,427.84,CPU-side torch.profiler record_function aggregate; paired GPU annotation mirror omitted
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,annotation,torch.profiler.record_function_cpu_annotation,attention/softmax,12,1670.253,529.087,CPU-side torch.profiler record_function aggregate; paired GPU annotation mirror omitted
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,annotation,torch.profiler.record_function_cpu_annotation,attention/value,12,1710.222,272.351,CPU-side torch.profiler record_function aggregate; paired GPU annotation mirror omitted
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,annotation,torch.profiler.record_function_cpu_annotation,backward,1,46182.203,1.28,CPU-side torch.profiler record_function aggregate; paired GPU annotation mirror omitted
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,annotation,torch.profiler.record_function_cpu_annotation,forward,1,24234.834,9376.465,CPU-side torch.profiler record_function aggregate; paired GPU annotation mirror omitted
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,annotation,torch.profiler.record_function_cpu_annotation,optimizer,1,24467.113,6019.928,CPU-side torch.profiler record_function aggregate; paired GPU annotation mirror omitted
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,annotation,torch.profiler.record_function_cpu_annotation,profile/measure,1,96335.512,15593.032,CPU-side torch.profiler record_function aggregate; paired GPU annotation mirror omitted
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,annotation,torch.profiler.record_function_cpu_annotation,profile/warmup,1,436.47,0,CPU-side torch.profiler record_function aggregate; paired GPU annotation mirror omitted
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,synchronized_phase_wall,phase_wall,synchronized_wall_clock,backward,1,46069.2482,,synchronized wall clock; CUDA time intentionally blank
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,synchronized_phase_wall,phase_wall,synchronized_wall_clock,forward,1,24620.5769,,synchronized wall clock; CUDA time intentionally blank
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,synchronized_phase_wall,phase_wall,synchronized_wall_clock,loss,1,50.1120016,,synchronized wall clock; CUDA time intentionally blank
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,synchronized_phase_wall,phase_wall,synchronized_wall_clock,optimizer,1,24525.856,,synchronized wall clock; CUDA time intentionally blank
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,synchronized_phase_wall,phase_wall,synchronized_wall_clock,total,1,95640.7133,,synchronized wall clock; CUDA time intentionally blank
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,synchronized_phase_wall,phase_wall,synchronized_wall_clock,zero_grad,1,254.527986,,synchronized wall clock; CUDA time intentionally blank
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,Optimizer.step#AdamW.step,1,0,24411.012,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::bmm,327,7997.035,21202.506,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,autograd::engine::evaluate_function: BmmBackward0,109,6752.117,14093.143,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,BmmBackward0,109,5942.718,14093.143,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::einsum,109,8536.677,7172.755,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,Optimizer.step#AdamW.step,1,24416.519,6019.928,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize64x64x8_stage3_warpsize1x4x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas,96,0,5347.511,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::mul,1205,12894.167,4756.992,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x256_8x4_nt_align1>(cutlass_80_simt_sgemm_128x256_8x4_nt_align1::Params),72,0,4586.106,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize64x64x8_stage3_warpsize1x4x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas,84,0,3520.765,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params),24,0,2785.437,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",716,0,2502.605,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",673,0,2377.183,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,sm80_xmma_gemm_f32f32_f32f32_f32_nt_n_tilesize64x64x8_stage3_warpsize1x4x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas,36,0,2014.463,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,autograd::engine::evaluate_function: MulBackward0,170,5593.261,1804.94,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::copy_,207,2207.044,1525.758,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",181,0,1463.837,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::add,430,4563.214,1388.617,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize128x128x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas,12,0,1275.006,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::div,208,2434.618,1262.751,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,MulBackward0,170,2907.861,1250.355,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",196,0,1135.202,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",292,0,1117.745,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,111,2067.994,1045.534,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,torch::autograd::AccumulateGrad,111,1706.681,1045.534,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::sub_,222,1773.942,821.948,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,autograd::engine::evaluate_function: DivBackward0,24,1253.257,808.575,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,DivBackward0,24,931.072,721.406,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",48,0,602.624,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::sum,86,1416.167,596.886,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::fill_,261,1909.371,588.775,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",261,0,588.775,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::add_,145,1214.352,586.403,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::zero_,236,2122.28,559.334,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::where,48,1752.851,520.451,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::pow,186,2598.147,518.244,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::zeros_like,222,3264.382,493.126,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>)",111,0,429.983,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",136,0,428.897,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_native,operator,torch.profiler.key_averages,aten::reshape,827,3858.869,418.303,torch.profiler native aggregate
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_trace_kernel,cuda_kernel,torch.profiler.chrome_trace_kernel,sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize64x64x8_stage3_warpsize1x4x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas,96,,5347.511,local Chrome trace cat=kernel aggregate inside profile/measure
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_trace_kernel,cuda_kernel,torch.profiler.chrome_trace_kernel,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x256_8x4_nt_align1>(cutlass_80_simt_sgemm_128x256_8x4_nt_align1::Params),72,,4586.106,local Chrome trace cat=kernel aggregate inside profile/measure
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_trace_kernel,cuda_kernel,torch.profiler.chrome_trace_kernel,sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize64x64x8_stage3_warpsize1x4x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas,84,,3520.765,local Chrome trace cat=kernel aggregate inside profile/measure
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_trace_kernel,cuda_kernel,torch.profiler.chrome_trace_kernel,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params),24,,2785.437,local Chrome trace cat=kernel aggregate inside profile/measure
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_trace_kernel,cuda_kernel,torch.profiler.chrome_trace_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",716,,2502.605,local Chrome trace cat=kernel aggregate inside profile/measure
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_trace_kernel,cuda_kernel,torch.profiler.chrome_trace_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",673,,2377.183,local Chrome trace cat=kernel aggregate inside profile/measure
small_b4_ctx256_fp32_train_step,small,4,256,train_step,fp32,torch.profiler,python profiling/benchmark.py --model-size small --batch-size 4 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --device cuda --profile torch --output results/profile/result.json,profiler_trace_kernel,cuda_kernel,torch.profiler.chrome_trace_kernel,sm80_xmma_gemm_f32f32_f32f32_f32_nt_n_tilesize64x64x8_stage3_warpsize1x4x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas,36,,2014.463,local Chrome trace cat=kernel aggregate inside profile/measure
