run_id,model_size,batch_size,context_length,mode,dtype,row_type,name,calls,cpu_total_us,cuda_total_us,cuda_self_us,rank
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",388,0.0,25802.287,25802.287,2
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params),73,0.0,25743.54,25743.54,3
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nt_align1>(cutlass_80_simt_sgemm_256x128_8x4_nt_align1::Params),72,0.0,22780.4,22780.4,4
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",1335,0.0,17629.237,17629.237,5
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",1412,0.0,15040.572,15040.572,6
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",96,0.0,13241.962,13241.962,7
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,ampere_sgemm_128x64_nn,96,0.0,10554.387,10554.387,8
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_nt_align1>(cutlass_80_simt_sgemm_64x64_8x5_nt_align1::Params),96,0.0,10434.831,10434.831,9
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",361,0.0,7827.545,7827.545,10
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",52,0.0,7531.151,7531.151,11
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",48,0.0,6799.435,6799.435,12
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",50,0.0,5595.833,5595.833,13
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",48,0.0,5385.88,5385.88,14
medium-b4-c512-train_step-fp32-w5-n1,medium,4,512,train_step,fp32,cuda_kernel_or_activity,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",124,0.0,5313.337,5313.337,15
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,stage_range,profile/warmup,1,20.853,0.0,0.0,1
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,stage_range,profile/measure,1,690231.698,685753.869,1.504,2
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,stage_range,zero_grad,1,502.038,0.0,0.0,3
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,stage_range,forward,1,57089.264,213608.704,212076.096,4
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,stage_range,backward,1,438131.977,429260.59,0.863,5
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,stage_range,optimizer,1,191486.219,42884.575,0.0,6
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,stage_range,attention/scores,24,5412.552,32491.965,32491.965,7
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,stage_range,attention/softmax,24,3431.588,55934.419,55934.419,8
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,stage_range,attention/value,24,3419.331,10748.597,10748.597,9
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,aten::bmm,651,112382.775,281066.184,281066.184,1
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,autograd::engine::evaluate_function: BmmBackward0,217,110631.423,174480.72,0.0,2
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,aten::einsum,217,19554.104,107416.546,0.0,3
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,aten::mul,2382,172476.462,102584.752,100236.882,4
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,autograd::engine::evaluate_function: DivBackward0,48,9823.796,98565.314,0.0,5
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,aten::div,414,21904.262,84869.907,84689.872,6
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,aten::add_,291,35608.174,43450.89,43450.89,7
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,aten::where,96,4809.241,42894.28,21413.221,8
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,autograd::engine::evaluate_function: MulBackward0,338,119366.065,30584.152,0.0,9
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,aten::neg,100,4681.323,29721.826,29721.826,10
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,autograd::engine::evaluate_function: MaxBackward0,25,5139.748,27458.857,0.0,11
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,aten::sum,173,30240.289,25924.619,25924.619,12
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,autograd::engine::evaluate_function: SubBackward0,74,5054.151,23813.091,0.0,13
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,autograd::engine::evaluate_function: ExpBackward0,25,2252.28,21792.073,0.0,14
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,operator,aten::exp,25,458.289,14224.666,14224.666,15
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,ampere_sgemm_128x64_tn,168,0.0,86853.065,86853.065,1
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",388,0.0,76984.414,76984.414,2
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",96,0.0,54681.638,54681.638,3
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params),145,0.0,51530.6,51530.6,4
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x256_8x4_nt_align1>(cutlass_80_simt_sgemm_128x256_8x4_nt_align1::Params),73,0.0,48298.436,48298.436,5
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",1335,0.0,41313.679,41313.679,6
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",52,0.0,29031.766,29031.766,7
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",48,0.0,27790.22,27790.22,8
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",50,0.0,26017.753,26017.753,9
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",124,0.0,25379.885,25379.885,10
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",48,0.0,21413.221,21413.221,11
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,ampere_sgemm_128x128_nn,48,0.0,19575.599,19575.599,12
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,ampere_sgemm_128x64_nn,24,0.0,19543.537,19543.537,13
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,ampere_sgemm_128x128_nt,48,0.0,18730.185,18730.185,14
medium-b4-c1024-train_step-fp32-w5-n1,medium,4,1024,train_step,fp32,cuda_kernel_or_activity,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nt_align1>(cutlass_80_simt_sgemm_128x64_8x5_nt_align1::Params),96,0.0,18532.236,18532.236,15
