time_us,active_mib,reserved_mib
1786439181591338,13576.811035,13560.000000
1786439181591434,13576.061035,13560.000000
1786439181591526,13578.560547,13560.000000
1786439181591556,13577.311035,13560.000000
1786439181592620,13589.810547,13580.000000
1786439181593454,13607.310547,13600.000000
1786439181593504,13606.061035,13600.000000
1786439181593551,13604.811523,13600.000000
1786439181593725,13611.061035,13600.000000
1786439181593865,13612.311035,13600.000000
1786439181593905,13612.936035,13600.000000
1786439181593934,13612.936035,13600.000000
1786439181593989,13612.936035,13600.000000
1786439181594014,13612.936035,13600.000000
1786439181594040,13613.561035,13600.000000
1786439181594067,13611.062012,13600.000000
1786439181594196,13613.077641,13600.000000
1786439181594236,13613.093262,13600.000000
1786439181594286,13617.124512,13600.000000
1786439181595202,13618.374512,13620.000000
1786439181595334,13617.624512,13620.000000
1786439181595397,13618.874023,13620.000000
1786439181595431,13618.874023,13620.000000
1786439181596119,13641.374023,13640.000000
1786439181596268,13647.624023,13640.000000
1786439181596325,13646.375000,13640.000000
1786439181596354,13647.624512,13640.000000
1786439181596632,13653.874512,13640.000000
1786439181596661,13653.874512,13640.000000
1786439181596695,13653.874512,13640.000000
1786439181596726,13653.874512,13640.000000
1786439181596787,13653.874512,13640.000000
1786439181596820,13654.499512,13640.000000
1786439181596839,13654.499512,13640.000000
1786439181596921,13654.641113,13640.000000
1786439181598822,13656.641117,13660.000000
1786439181598852,13654.687988,13660.000000
1786439181598921,13660.687988,13660.000000
1786439181599030,13659.187988,13660.000000
1786439181599171,13661.687012,13660.000000
1786439181599216,13660.437500,13660.000000
1786439181599295,13667.937500,13660.000000
1786439181601152,13689.187500,13680.000000
1786439181601224,13689.187500,13680.000000
1786439181601269,13687.937988,13680.000000
1786439181601356,13691.687988,13680.000000
1786439181601600,13696.062988,13680.000000
1786439181620038,13696.687988,13682.000000
1786439181620084,13696.687988,13682.000000
1786439181620145,13694.812988,13682.000000
1786439181620181,13694.812988,13682.000000
1786439181620216,13696.062988,13682.000000
1786439181620236,13695.437988,13682.000000
1786439181624594,13696.204590,13702.000000
1786439181624710,13698.204594,13702.000000
1786439181624761,13698.251465,13702.000000
1786439181624807,13700.251465,13702.000000
1786439181624920,13699.501465,13702.000000
1786439181625059,13703.250977,13702.000000
1786439181625094,13702.001465,13702.000000
1786439181625210,13714.500977,13702.000000
1786439181627194,13732.000977,13722.000000
1786439181627243,13730.751465,13722.000000
1786439181627288,13729.501953,13722.000000
1786439181627461,13735.751465,13722.000000
1786439181627597,13737.001465,13722.000000
1786439181627631,13737.626465,13722.000000
1786439181630561,13737.626465,13742.000000
