time_us,active_mib,reserved_mib
1786439211902289,59910.752922,60464.000000
1786439211903253,59991.495110,61488.000000
1786439211903644,60411.502922,61488.000000
1786439211904047,60531.502922,61488.000000
1786439211904201,60541.502922,61488.000000
1786439211905224,62052.268547,62514.000000
1786439211905914,61620.260735,63026.000000
1786439211906340,62100.268547,63026.000000
1786439211906722,62160.268547,63026.000000
1786439211907303,63168.284172,63538.000000
1786439211908146,63189.034172,64562.000000
1786439211908633,63689.026360,64562.000000
1786439211909055,63789.034172,64562.000000
1786439211909223,63799.034172,64562.000000
1786439211910154,64285.799797,65586.000000
1786439211911117,64857.799797,66610.000000
1786439211911489,65297.799797,66610.000000
1786439211950446,65565.581055,66610.000000
1786439211951272,65545.598633,66610.000000
1786439211951555,65545.583008,66610.000000
1786439211952090,65565.583008,66610.000000
1786439211957063,65425.583008,66610.000000
1786439211957189,65385.600586,66610.000000
1786439211957317,65385.584961,66610.000000
1786439211967680,66886.584961,68658.000000
1786439211967681,67398.584961,68658.000000
1786439211967878,66374.584961,68660.000000
1786439211968002,65350.584961,68660.000000
1786439211979633,64361.834961,68660.000000
1786439211979971,64331.834961,68660.000000
1786439211980165,64341.834961,68660.000000
1786439211980538,64396.834961,68660.000000
1786439211980709,64336.844727,68660.000000
1786439211980856,64376.836914,68660.000000
1786439211981291,64296.836914,68660.000000
1786439211981568,64216.836914,68660.000000
1786439211981712,64176.846680,68660.000000
1786439211981843,64216.838867,68660.000000
1786439211982097,64121.838867,68660.000000
1786439211982252,64121.588867,68660.000000
1786439211982436,63645.088867,68660.000000
1786439211982658,63113.088867,68660.000000
1786439211982841,63113.088867,68660.000000
1786439211983156,63143.088867,68660.000000
1786439211983335,63108.098633,68660.000000
1786439211983449,63088.090820,68660.000000
1786439211983668,63228.090820,68660.000000
1786439211983900,63068.090820,68660.000000
1786439211984037,62948.100586,68660.000000
1786439211984147,62928.092773,68660.000000
1786439211984415,63425.092773,68660.000000
1786439211984563,63404.842773,68660.000000
1786439211984678,62376.342773,68660.000000
1786439211984934,61874.342773,68660.000000
1786439211985099,61864.342773,68660.000000
1786439211985444,61934.342773,68660.000000
1786439211985626,61899.352539,68660.000000
1786439211985737,61859.352539,68660.000000
1786439211985963,62079.344727,68660.000000
1786439211986150,61799.344727,68660.000000
1786439211986334,61759.354492,68660.000000
1786439211986421,61679.354492,68660.000000
1786439211986690,62216.346680,68660.000000
1786439211986848,61664.346680,68660.000000
1786439211986964,61147.596680,68660.000000
1786439211987211,60655.596680,68660.000000
1786439211987364,60635.596680,68660.000000
1786439211987693,60710.596680,68660.000000
1786439211987887,60730.606445,68660.000000
1786439211987976,60610.614258,68660.000000
1786439211988179,60690.598633,68660.000000
1786439211988387,60650.598633,68660.000000
1786439211988577,60570.608398,68660.000000
1786439211988659,60450.616211,68660.000000
1786439211988853,60455.600586,68660.000000
1786439211989060,60435.850586,68660.000000
1786439211989180,59922.850586,68660.000000
1786439211989431,59416.850586,68660.000000
1786439211989590,59416.850586,68660.000000
1786439211989872,59476.850586,68660.000000
1786439211990114,59501.860428,68660.000000
1786439211990211,59381.883789,68660.000000
1786439211990360,59461.852539,68660.000000
1786439211990622,59501.852539,68660.000000
1786439211990808,59341.862381,68660.000000
1786439211990903,59221.885742,68660.000000
1786439211991043,59226.854492,68660.000000
1786439211991303,59719.104492,68660.000000
1786439211991429,59206.104496,68660.000000
1786439211991654,58208.104492,68660.000000
1786439211991812,58178.104492,68660.000000
1786439211992069,58228.104492,68660.000000
1786439211992339,58233.114258,68660.000000
1786439211992441,58153.145508,68660.000000
1786439211992572,58313.106445,68660.000000
1786439211992841,58273.106445,68660.000000
1786439211993034,58073.116211,68660.000000
1786439211993128,57993.147461,68660.000000
1786439211993253,58018.108398,68660.000000
1786439211993518,59002.108398,68660.000000
1786439211993631,57465.358398,68660.000000
1786439211993872,56979.358398,68660.000000
1786439211994037,56979.358398,68660.000000
1786439211994260,56999.358398,68660.000000
1786439211994549,56964.358398,68660.000000
1786439211994649,56924.383789,68660.000000
1786439211994747,56924.360352,68660.000000
1786439211995064,57124.360352,68660.000000
1786439211995239,56804.360352,68660.000000
1786439211995343,56764.385742,68660.000000
1786439211995438,56764.362305,68660.000000
1786439211995747,57773.362305,68660.000000
1786439211995854,56748.612305,68660.000000
1786439211996100,55760.612305,68660.000000
1786439211996256,55740.612305,68660.000000
1786439211996446,55765.612305,68660.000000
1786439211996762,55755.612305,68660.000000
1786439211996867,55715.629883,68660.000000
1786439211996968,55715.614258,68660.000000
1786439211997261,55835.614258,68660.000000
1786439211997472,55615.614258,68660.000000
1786439211997558,55555.631836,68660.000000
1786439211997653,55555.616211,68660.000000
1786439211997968,57056.616211,68660.000000
1786439211998079,55520.616211,68660.000000
1786439211998279,54501.866211,68660.000000
1786439211998467,54531.866211,68660.000000
1786439211998597,54491.866211,68660.000000
1786439211998924,54526.866211,68660.000000
1786439211999075,54506.883789,68660.000000
1786439211999176,54506.868164,68660.000000
1786439211999423,54506.868164,68660.000000
1786439211999656,54366.868164,68660.000000
1786439211999759,54346.885742,68660.000000
1786439211999859,54346.870117,68660.000000
1786439212000168,56339.870117,68660.000000
1786439212000252,53779.870117,68660.000000
1786439212000418,53283.120117,68660.000000
1786439212000659,53293.120117,68660.000000
1786439212000793,53263.120117,68660.000000
1786439212001142,53338.120117,68660.000000
1786439212001283,53298.129883,68660.000000
1786439212001415,53318.122070,68660.000000
1786439212001624,53338.122070,68660.000000
1786439212001850,53138.122070,68660.000000
1786439212001991,53138.131836,68660.000000
1786439212002104,53158.124023,68660.000000
1786439212002387,53575.124023,68660.000000
1786439212002485,53062.874023,68660.000000
1786439212002656,52074.374023,68660.000000
1786439212002854,52034.374023,68660.000000
1786439212003026,52054.374023,68660.000000
1786439212003344,52089.374023,68660.000000
1786439212003499,52029.383789,68660.000000
1786439212003624,52069.375977,68660.000000
1786439212003819,52089.375977,68660.000000
1786439212004063,51929.375977,68660.000000
1786439212004184,51869.385742,68660.000000
1786439212004306,51909.377930,68660.000000
1786439212004545,52346.377930,68660.000000
1786439212004684,51834.127930,68660.000000
1786439212004821,51337.627930,68660.000000
1786439212005034,50805.627930,68660.000000
1786439212005205,50825.627930,68660.000000
1786439212005751,50855.627930,68660.000000
1786439212005938,50840.637695,68660.000000
1786439212006152,50800.637695,68660.000000
1786439212009601,50940.629883,68660.000000
1786439212011092,50760.629883,68660.000000
1786439212011413,50680.639648,68660.000000
1786439212011520,50640.639648,68660.000000
1786439212012129,51137.631836,68660.000000
1786439212012484,51117.381836,68660.000000
1786439212012610,50600.881836,68660.000000
1786439212013605,49586.881836,68660.000000
1786439212014776,49596.881836,68660.000000
1786439212015935,49646.881836,68660.000000
1786439212016117,49631.891602,68660.000000
1786439212016296,49551.891602,68660.000000
1786439212019186,49711.883789,68660.000000
1786439212021260,49511.883789,68660.000000
1786439212021605,49471.893555,68660.000000
1786439212021692,49391.901367,68660.000000
1786439212022226,49416.885742,68660.000000
1786439212022652,49376.885742,68660.000000
1786439212022789,48864.135742,68660.000000
1786439212023607,48348.135742,68660.000000
1786439212024904,48358.135742,68660.000000
1786439212026099,48423.135742,68660.000000
1786439212026299,48443.145508,68660.000000
1786439212026479,48323.161133,68660.000000
1786439212029354,48503.137695,68660.000000
1786439212031437,48363.137695,68660.000000
1786439212031793,48283.147461,68660.000000
1786439212031884,48163.163086,68660.000000
1786439212032360,48193.139648,68660.000000
1786439212032840,48148.389648,68660.000000
1786439212032974,48147.389648,68660.000000
1786439212033676,47129.389648,68660.000000
1786439212035034,47139.389648,68660.000000
1786439212036203,47189.389648,68660.000000
1786439212036477,47214.399414,68660.000000
1786439212036664,47094.422852,68660.000000
1786439212039150,47254.391602,68660.000000
1786439212041464,47134.391602,68660.000000
1786439212041957,47054.401367,68660.000000
1786439212042048,46934.424805,68660.000000
1786439212042401,46959.393555,68660.000000
1786439212043020,47943.643555,68660.000000
1786439212043149,46918.643559,68660.000000
1786439212043668,45910.643555,68660.000000
1786439212045218,45900.643555,68660.000000
1786439212046194,45915.643555,68660.000000
1786439212046649,45945.643555,68660.000000
1786439212046762,45865.684570,68660.000000
1786439212047730,45945.645508,68660.000000
1786439212051639,45985.645508,68660.000000
1786439212052125,45785.645508,68660.000000
1786439212052222,45705.686523,68660.000000
1786439212052428,45685.647461,68660.000000
1786439212053133,46202.647461,68660.000000
1786439212053299,45689.897461,68660.000000
1786439212053542,44701.897461,68660.000000
1786439212054924,44691.897461,68660.000000
1786439212056093,44686.897461,68660.000000
1786439212056813,44696.897461,68660.000000
1786439212056902,44636.915039,68660.000000
1786439212057439,44636.899414,68660.000000
1786439212061595,44756.899414,68660.000000
1786439212062320,44536.899414,68660.000000
1786439212062405,44476.916992,68660.000000
1786439212062497,44476.901367,68660.000000
1786439212063335,45485.901367,68660.000000
1786439212063491,44461.651367,68660.000000
1786439212063721,43463.151367,68660.000000
1786439212065120,43463.151367,68660.000000
1786439212065909,43478.151367,68660.000000
1786439212066996,43493.151367,68660.000000
1786439212067093,43428.168945,68660.000000
1786439212067627,43448.153320,68660.000000
1786439212071427,43548.153320,68660.000000
1786439212072489,43328.153320,68660.000000
1786439212072578,43288.170898,68660.000000
1786439212072675,43288.155273,68660.000000
1786439212073517,45281.155273,68660.000000
1786439212073654,43233.155273,68660.000000
1786439212073811,42204.405273,68660.000000
1786439212074878,42244.405273,68660.000000
1786439212076042,42224.405273,68660.000000
1786439212077122,42259.405273,68660.000000
1786439212077270,42239.422852,68660.000000
1786439212077805,42239.407227,68660.000000
1786439212081561,42299.407227,68660.000000
1786439212082653,42179.407227,68660.000000
1786439212082750,42079.424805,68660.000000
1786439212082850,42079.409180,68660.000000
1786439212083601,43540.409180,68660.000000
1786439212083824,42004.409180,68660.000000
1786439212083993,40995.659180,68660.000000
1786439212084993,40985.659180,68660.000000
1786439212086207,40995.659180,68660.000000
1786439212087287,41050.659180,68660.000000
1786439212087438,40990.668945,68660.000000
1786439212087812,41030.661133,68660.000000
1786439212091098,40950.661133,68660.000000
1786439212092786,40870.661133,68660.000000
1786439212092914,40830.670898,68660.000000
1786439212093027,40870.663086,68660.000000
1786439212093624,40775.663086,68660.000000
1786439212093984,40263.413086,68660.000000
1786439212094169,40298.913086,68660.000000
1786439212095153,39766.913086,68660.000000
1786439212096332,39746.913086,68660.000000
1786439212097439,39776.913086,68660.000000
1786439212097612,39761.922852,68660.000000
1786439212097839,39761.915039,68660.000000
1786439212101282,39801.915039,68660.000000
1786439212102970,39721.915039,68660.000000
1786439212103090,39601.924805,68660.000000
1786439212103188,39581.916992,68660.000000
1786439212103810,40078.916992,68660.000000
1786439212104170,40058.666992,68660.000000
1786439212104287,39030.166992,68660.000000
1786439212105280,38528.166992,68660.000000
1786439212106448,38518.166992,68660.000000
1786439212107606,38588.166992,68660.000000
1786439212107778,38553.176758,68660.000000
1786439212107976,38513.176758,68660.000000
1786439212111457,38733.168945,68660.000000
1786439212112927,38373.168945,68660.000000
1786439212113259,38393.178711,68660.000000
1786439212113361,38353.178711,68660.000000
1786439212113981,38870.170898,68660.000000
1786439212114329,38317.920898,68660.000000
1786439212114456,38313.420898,68660.000000
1786439212115454,37309.420898,68660.000000
1786439212116573,37309.420898,68660.000000
1786439212117761,37339.420898,68660.000000
1786439212117947,37344.430664,68660.000000
1786439212118135,37264.438477,68660.000000
1786439212121006,37344.422852,68660.000000
1786439212123096,37304.422852,68660.000000
1786439212123443,37224.432617,68660.000000
1786439212123526,37104.440430,68660.000000
1786439212124016,37109.424805,68660.000000
1786439212124497,37089.674805,68660.000000
1786439212124631,36576.674805,68660.000000
1786439212125451,36070.674805,68660.000000
1786439212126752,36070.674805,68660.000000
1786439212127898,36110.674805,68660.000000
1786439212128140,36155.684647,68660.000000
1786439212128319,36035.700195,68660.000000
1786439212130852,36215.676758,68660.000000
1786439212133284,36155.676758,68660.000000
1786439212133619,35995.686600,68660.000000
1786439212133705,35875.702148,68660.000000
1786439212134097,35905.678711,68660.000000
1786439212134675,36372.928711,68660.000000
1786439212134806,35859.928711,68660.000000
1786439212135328,34861.928711,68660.000000
1786439212136875,34831.928711,68660.000000
1786439212137890,34881.928711,68660.000000
1786439212138316,34886.938477,68660.000000
1786439212138511,34806.969727,68660.000000
1786439212140445,34966.930664,68660.000000
1786439212143310,34926.930664,68660.000000
1786439212143806,34726.940430,68660.000000
1786439212143908,34646.971680,68660.000000
1786439212144167,34671.932617,68660.000000
1786439212144856,35656.182617,68660.000000
1786439212144984,34119.182621,68660.000000
1786439212145522,33633.182617,68660.000000
1786439212146873,33613.182617,68660.000000
1786439212148049,33653.182617,68660.000000
1786439212148498,33638.182617,68660.000000
1786439212148609,33578.215820,68660.000000
1786439212149559,33558.184570,68660.000000
1786439212153501,33778.184570,68660.000000
1786439212153984,33478.184570,68660.000000
1786439212154076,33418.209961,68660.000000
1786439212154292,33418.186523,68660.000000
1786439212154998,34427.186523,68660.000000
1786439212155153,33402.436523,68660.000000
1786439212155401,32414.436523,68660.000000
1786439212156786,32394.436523,68660.000000
1786439212157955,32419.436523,68660.000000
1786439212158661,32409.436523,68660.000000
1786439212158767,32369.454102,68660.000000
1786439212159295,32369.438477,68660.000000
1786439212163436,32389.438477,68660.000000
1786439212164169,32249.438477,68660.000000
1786439212164263,32209.456055,68660.000000
1786439212164360,32209.440430,68660.000000
1786439212165195,33710.440430,68660.000000
1786439212165354,32174.190430,68660.000000
1786439212165573,31165.690430,68660.000000
1786439212166975,31175.690430,68660.000000
1786439212167744,31170.690430,68660.000000
1786439212168844,31205.690430,68660.000000
1786439212168954,31160.708008,68660.000000
1786439212169483,31160.692383,68660.000000
1786439212173237,31160.692383,68660.000000
1786439212174329,31020.692383,68660.000000
1786439212174432,31000.709961,68660.000000
1786439212174533,31000.694336,68660.000000
1786439212175285,32993.694336,68660.000000
1786439212175500,30433.694336,68660.000000
1786439212175667,29936.944336,68660.000000
1786439212176723,29946.944336,68660.000000
1786439212177890,29936.944336,68660.000000
1786439212178979,29971.944336,68660.000000
1786439212179126,29951.961914,68660.000000
1786439212179660,29951.946289,68660.000000
1786439212183039,30011.946289,68660.000000
1786439212184510,29891.946289,68660.000000
1786439212184613,29791.963867,68660.000000
1786439212184718,29791.948242,68660.000000
1786439212185378,30740.948242,68660.000000
1786439212185676,29716.948242,68660.000000
1786439212185854,28728.198242,68660.000000
1786439212186831,28688.198242,68660.000000
1786439212188015,28708.198242,68660.000000
1786439212189130,28743.198242,68660.000000
1786439212189281,28683.208008,68660.000000
1786439212189665,28723.200195,68660.000000
1786439212192960,28743.200195,68660.000000
1786439212194647,28583.200195,68660.000000
1786439212194771,28523.209961,68660.000000
1786439212194890,28563.202148,68660.000000
1786439212195488,29000.202148,68660.000000
1786439212195855,28487.952148,68660.000000
1786439212196019,28011.452148,68660.000000
1786439212196976,27479.452148,68660.000000
1786439212198189,27479.452148,68660.000000
1786439212199291,27509.452148,68660.000000
1786439212199469,27474.461914,68660.000000
1786439212199691,27454.454102,68660.000000
1786439212203144,27594.454102,68660.000000
1786439212204805,27434.454102,68660.000000
1786439212204951,27334.463867,68660.000000
1786439212205057,27294.463867,68660.000000
1786439212205673,27791.456055,68660.000000
1786439212206027,27771.206055,68660.000000
1786439212206156,27254.706055,68660.000000
1786439212207146,26240.706055,68660.000000
1786439212208322,26250.706055,68660.000000
1786439212209483,26300.706055,68660.000000
1786439212209663,26285.715820,68660.000000
1786439212209841,26205.715820,68660.000000
1786439212308893,26283.426759,68660.000000
1786439212357097,26633.676750,68660.000000
1786439212357434,28058.715813,68660.000000
1786439212357765,28933.793938,68660.000000
1786439212358089,30058.833000,68660.000000
1786439212358409,31258.901360,68660.000000
1786439212358706,32208.950188,68660.000000
1786439212359023,33558.989250,68660.000000
1786439212359334,34509.067375,68660.000000
1786439212359642,35559.106438,68660.000000
1786439212359937,36859.155266,68660.000000
1786439212360258,37759.223625,68660.000000
1786439212360615,38959.262688,68660.000000
1786439212360939,40059.340813,68660.000000
1786439212361244,41034.379875,68660.000000
1786439212361552,42459.418938,68660.000000
1786439212361860,43334.497063,68660.000000
1786439212362157,44459.536125,68660.000000
1786439212362455,45659.604485,68660.000000
1786439212362773,46609.653313,68660.000000
1786439212363072,47959.692375,68660.000000
1786439212363363,48909.770500,68660.000000
1786439212363655,49959.809563,68660.000000
1786439212363978,51259.868156,68660.000000
1786439212398179,52352.915031,68660.000000
1786439212398286,53552.954094,68660.000000
1786439212398381,54553.012688,68660.000000
1786439212398478,55628.071281,68660.000000
1786439212398568,56778.129875,68660.000000
1786439212398669,57953.178703,68660.000000
1786439212398756,58953.227531,68660.000000
1786439212398850,60028.286125,68660.000000
1786439212398943,61178.344719,68660.000000
1786439212399038,62353.393547,68660.000000
1786439212399129,63453.442375,68660.000000
1786439212399224,64453.500969,68660.000000
1786439212427879,65153.520500,68660.000000
1786439212427909,64428.500969,68660.000000
1786439212427938,63953.481438,68660.000000
1786439212427962,63353.442375,68660.000000
1786439212427990,62803.422844,68660.000000
1786439212428017,62353.383781,68660.000000
1786439212428042,61653.364250,68660.000000
1786439212428068,61153.344719,68660.000000
1786439212428097,60653.305656,68660.000000
1786439212428123,60003.286125,68660.000000
1786439212428154,59553.256828,68660.000000
1786439212428178,58853.227531,68660.000000
1786439212428209,58378.208000,68660.000000
1786439212428236,57853.168938,68660.000000
1786439212428260,57228.149406,68660.000000
1786439212428289,56753.129875,68660.000000
1786439212428315,56153.090813,68660.000000
1786439212428344,55603.071281,68660.000000
1786439212428372,55153.032219,68660.000000
1786439212428400,54453.012688,68660.000000
1786439212428426,53952.993156,68660.000000
1786439212428456,53452.954094,68660.000000
1786439212428480,52802.934563,68660.000000
1786439212457735,52255.258781,68660.000000
