time_us,active_mib,reserved_mib
1786439271773472,23107.526371,24838.000000
1786439271773646,23108.774418,24838.000000
1786439271774329,23202.524418,25038.000000
1786439271774704,23245.649418,25138.000000
1786439271774852,23241.284184,25138.000000
1786439271775159,23254.158695,25138.000000
1786439271775338,23252.893070,25138.000000
1786439271775541,23250.096195,25138.000000
1786439271775765,23249.783695,25138.000000
1786439271775946,23249.158695,25138.000000
1786439271776197,23285.721195,25138.000000
1786439271776474,23296.971195,25138.000000
1786439271776636,23281.357426,25138.000000
1786439271776851,23380.105473,25138.000000
1786439271777462,23375.730473,25338.000000
1786439271777869,23417.605473,25438.000000
1786439271778033,23416.364750,25438.000000
1786439271778331,23427.364750,25438.000000
1786439271778497,23424.724125,25438.000000
1786439271778705,23422.677250,25438.000000
1786439271778939,23423.927250,25438.000000
1786439271779114,23422.677250,25438.000000
1786439271779375,23435.802250,25438.000000
1786439271779654,23483.302250,25438.000000
1786439271779805,23455.187992,25438.000000
1786439271780251,23503.936527,25538.000000
1786439271780659,23554.561527,25638.000000
1786439271781034,23593.936527,25738.000000
1786439271781199,23592.695805,25738.000000
1786439271781482,23600.570805,25738.000000
1786439271781666,23597.555180,25738.000000
1786439271781915,23597.758305,25738.000000
1786439271782101,23597.445805,25738.000000
1786439271782279,23596.820805,25738.000000
1786439271782549,23621.508305,25738.000000
1786439271782807,23632.133305,25738.000000
1786439271782955,23629.018559,25738.000000
1786439271783439,23777.767582,25838.000000
1786439271783835,23725.892582,25938.000000
1786439271784229,23766.527348,26038.000000
1786439271784389,23766.526859,26038.000000
1786439271784696,23775.401859,26038.000000
1786439271784847,23772.394047,26038.000000
1786439271785081,23772.214359,26038.000000
1786439271785268,23771.589359,26038.000000
1786439271785450,23770.339359,26038.000000
1786439271785746,23795.339359,26038.000000
1786439271785993,23806.589359,26038.000000
1786439271786146,23804.099125,26038.000000
1786439271786601,23856.598637,26138.000000
1786439271787018,23899.723637,26238.000000
1786439271787395,23939.108402,26338.000000
1786439271787557,23939.107914,26338.000000
1786439271787883,23950.232914,26338.000000
1786439271788030,23946.225101,26338.000000
1786439271788285,23946.045414,26338.000000
1786439271788481,23945.420414,26338.000000
1786439271788632,23944.170414,26338.000000
1786439271788907,23956.670414,26338.000000
1786439271789165,23980.420414,26338.000000
1786439271789317,23979.179691,26338.000000
1786439271789788,24027.929691,26438.000000
1786439271790170,24071.054691,26538.000000
1786439271790593,24112.939457,26638.000000
1786439271790742,24111.688969,26638.000000
1786439271791084,24128.063969,26638.000000
1786439271791237,24120.048344,26638.000000
1786439271791479,24119.563969,26638.000000
1786439271791672,24119.563969,26638.000000
1786439271791830,24118.626469,26638.000000
1786439271792140,24154.876469,26638.000000
1786439271792362,24155.511234,26638.000000
1786439271792520,24155.510746,26638.000000
1786439271792950,24199.260746,26738.000000
1786439271793350,24239.885746,26838.000000
1786439271793753,24288.021000,26938.000000
1786439271793892,24283.020023,26938.000000
1786439271794235,24301.895023,26938.000000
1786439271794382,24293.848148,26938.000000
1786439271794633,24294.332523,26938.000000
1786439271794827,24293.707523,26938.000000
1786439271794993,24292.457523,26938.000000
1786439271795289,24316.207523,26938.000000
1786439271795515,24328.092289,26938.000000
1786439271795669,24328.091801,26938.000000
1786439271796146,24420.591801,27038.000000
1786439271796561,24464.341801,27138.000000
1786439271796922,24460.602055,27238.000000
1786439271797093,24469.976078,27238.000000
1786439271797406,24473.726078,27238.000000
1786439271797575,24467.679205,27238.000000
1786439271797819,24468.163578,27238.000000
1786439271798002,24466.913578,27238.000000
1786439271798185,24466.288578,27238.000000
1786439271798476,24490.038578,27238.000000
1786439271798691,24500.673344,27238.000000
1786439271798845,24500.672855,27238.000000
1786439271799339,24592.547855,27338.000000
1786439271799755,24635.672855,27438.000000
1786439271800108,24633.183109,27538.000000
1786439271800314,24643.807133,27538.000000
1786439271800582,24647.557133,27538.000000
1786439271800757,24641.510258,27538.000000
1786439271801015,24642.932133,27538.000000
1786439271801204,24642.307133,27538.000000
1786439271801389,24651.994633,27538.000000
1786439271801673,24665.119633,27538.000000
1786439271801892,24675.754398,27538.000000
1786439271802027,24672.003910,27538.000000
1786439271802527,24716.378910,27638.000000
1786439271802911,24758.878910,27738.000000
1786439271803313,24805.765141,27838.000000
1786439271803496,24805.138187,27838.000000
1786439271803781,24821.403812,27838.000000
1786439271803940,24814.341312,27838.000000
1786439271804202,24816.138187,27838.000000
1786439271804390,24815.513187,27838.000000
1786439271804589,24825.825687,27838.000000
1786439271804842,24837.075687,27838.000000
1786439271805069,24849.585941,27838.000000
1786439271805192,24844.584965,27838.000000
1786439271805752,24989.584965,27938.000000
1786439271806156,25032.709965,28038.000000
1786439271806490,24979.596684,28138.000000
1786439271806716,25003.344242,28138.000000
1786439271806945,24991.234867,28138.000000
1786439271807115,24989.156742,28138.000000
1786439271807377,24989.031742,28138.000000
1786439271807563,24988.719242,28138.000000
1786439271807754,24987.156742,28138.000000
1786439271808043,25024.031742,28138.000000
1786439271808232,25020.916996,28138.000000
1786439271808421,25071.541019,28138.000000
1786439271808935,25113.416019,28238.000000
1786439271809492,25256.541019,28438.000000
1786439271809670,25153.426762,28438.000000
1786439271809911,25164.675297,28438.000000
1786439271810136,25165.050297,28438.000000
1786439271810336,25162.612797,28438.000000
1786439271810576,25163.800297,28438.000000
1786439271810755,25162.862797,28438.000000
1786439271811000,25185.362797,28438.000000
1786439271811249,25197.237797,28438.000000
1786439271811433,25193.498051,28438.000000
1786439271811629,25244.747074,28438.000000
1786439271812290,25387.247074,28638.000000
1786439271812655,25330.372074,28738.000000
1786439271812821,25327.257328,28738.000000
1786439271813067,25338.506351,28738.000000
1786439271813299,25340.865726,28738.000000
1786439271813513,25337.068851,28738.000000
1786439271813727,25337.006351,28738.000000
1786439271813914,25336.381351,28738.000000
1786439271814148,25346.693851,28738.000000
1786439271814386,25358.568851,28738.000000
1786439271814601,25367.330570,28738.000000
1786439271814770,25368.578129,28738.000000
1786439271815429,25462.328129,28938.000000
1786439271815837,25504.828129,29038.000000
1786439271816002,25502.337894,29038.000000
1786439271816293,25513.962406,29038.000000
1786439271816473,25512.696781,29038.000000
1786439271816673,25509.274906,29038.000000
1786439271816894,25509.587406,29038.000000
1786439271817075,25508.962406,29038.000000
1786439271817327,25520.524906,29038.000000
1786439271817619,25556.774906,29038.000000
1786439271817783,25541.161137,29038.000000
1786439271818009,25639.909184,29038.000000
1786439271818619,25638.034184,29238.000000
1786439271818996,25677.409184,29338.000000
1786439271819155,25676.168461,29338.000000
1786439271819456,25687.168461,29338.000000
1786439271819626,25685.527836,29338.000000
1786439271819822,25682.480961,29338.000000
1786439271820064,25683.730961,29338.000000
1786439271820237,25683.105961,29338.000000
1786439271820489,25695.605961,29338.000000
1786439271820772,25743.105961,29338.000000
1786439271820913,25714.991703,29338.000000
1786439271821388,25763.740238,29438.000000
1786439271821807,25814.365238,29538.000000
1786439271822198,25853.750004,29638.000000
1786439271822363,25853.749516,29638.000000
1786439271822627,25860.374516,29638.000000
1786439271822809,25858.358891,29638.000000
1786439271823049,25856.937016,29638.000000
1786439271823234,25857.249516,29638.000000
1786439271823417,25856.624516,29638.000000
1786439271823704,25881.937016,29638.000000
1786439271823953,25893.187016,29638.000000
1786439271824089,25888.822269,29638.000000
1786439271824535,25937.571293,29738.000000
1786439271824960,25983.196293,29838.000000
1786439271825365,26026.331059,29938.000000
1786439271825532,26026.330570,29938.000000
1786439271825850,26035.205570,29938.000000
1786439271825998,26032.197758,29938.000000
1786439271826236,26032.018070,29938.000000
1786439271826438,26031.393070,29938.000000
1786439271826606,26030.768070,29938.000000
1786439271827721,26055.143070,29938.000000
1786439271827980,26066.393070,29938.000000
1786439271828138,26063.902836,29938.000000
1786439271828601,26116.402348,30038.000000
1786439271828986,26159.527348,30138.000000
1786439271829405,26198.912113,30238.000000
1786439271829562,26198.911625,30238.000000
1786439271829885,26210.036625,30238.000000
1786439271830053,26206.028812,30238.000000
1786439271830290,26206.161625,30238.000000
1786439271830470,26205.224125,30238.000000
1786439271830621,26203.974125,30238.000000
1786439271830893,26216.474125,30238.000000
1786439271831151,26240.224125,30238.000000
1786439271831297,26238.983402,30238.000000
1786439271831737,26287.733402,30338.000000
1786439271832115,26328.358402,30438.000000
1786439271832493,26372.743168,30538.000000
1786439271832637,26370.242680,30538.000000
1786439271832971,26389.867680,30538.000000
1786439271833109,26379.852055,30538.000000
1786439271833354,26379.367680,30538.000000
1786439271833540,26378.742680,30538.000000
1786439271833695,26377.805180,30538.000000
1786439271834002,26414.680180,30538.000000
1786439271834231,26415.314945,30538.000000
1786439271834382,26415.314457,30538.000000
1786439271917565,26505.470705,30538.000000
1786439271919457,27575.822266,31236.000000
1786439271920817,28700.861328,32036.000000
1786439271922397,29900.900391,33036.000000
1786439271923535,30800.978516,33636.000000
1786439271925040,31901.017578,34536.000000
1786439271926516,33101.066406,35436.000000
1786439271928143,33901.134766,36166.000000
1786439271930042,34726.173828,36974.000000
1786439271931947,35526.212891,37782.000000
1786439271933871,36326.251953,38590.000000
1786439271935789,37126.291016,39398.000000
1786439271937900,37926.330078,40232.000000
1786439271939822,38726.369141,41040.000000
1786439271941812,39526.408203,41848.000000
1786439271943723,40351.447266,42656.000000
1786439271945638,41151.486328,43464.000000
1786439271947563,41951.525391,44272.000000
1786439271949470,42751.564453,45080.000000
1786439271951533,43551.603516,45914.000000
1786439271953447,44351.642578,46722.000000
1786439271955388,45151.681641,47530.000000
1786439271957297,45976.720703,48338.000000
1786439271959247,46776.759766,49146.000000
1786439271961190,47576.798828,49954.000000
1786439271963270,48376.837891,50788.000000
1786439271965204,49176.876953,51596.000000
1786439271967170,49976.916016,52404.000000
1786439271969114,50776.955078,53212.000000
1786439271971154,51601.994141,54020.000000
1786439272007561,52595.021484,55018.000000
1786439272009440,53395.060547,55826.000000
1786439272011423,54195.099609,56660.000000
1786439272013245,54995.138672,57468.000000
1786439272015119,55795.177734,58276.000000
1786439272016980,56595.216797,59084.000000
1786439272018748,57420.255859,59892.000000
1786439272020490,58220.294922,60700.000000
1786439272022265,59020.333984,61508.000000
1786439272024122,59820.373047,62342.000000
1786439272025889,60620.412109,63150.000000
1786439272027621,61420.451172,63958.000000
1786439272029408,62245.490234,64766.000000
1786439272031163,63045.529297,65574.000000
1786439272032954,63845.568359,66382.000000
1786439272034737,64645.607422,67190.000000
1786439272036431,65395.656250,68044.000000
1786439272036431,65493.312500,68044.000000
1786439272065467,65395.656250,68044.000000
1786439272065515,64670.607422,68044.000000
1786439272065549,63995.568359,68044.000000
1786439272065585,63395.529297,68044.000000
1786439272065618,62595.509766,68044.000000
1786439272065651,61845.470703,68044.000000
1786439272065680,61095.431641,68044.000000
1786439272065715,60395.392578,68044.000000
1786439272065750,59795.353516,68044.000000
1786439272065786,58995.333984,68044.000000
1786439272065826,58245.294922,68044.000000
1786439272065859,57495.255859,68044.000000
1786439272065893,56895.216797,68044.000000
1786439272065928,56195.177734,68044.000000
1786439272065963,55395.158203,68044.000000
1786439272065998,54645.119141,68044.000000
1786439272066037,53895.080078,68044.000000
1786439272066072,53295.041016,68044.000000
1786439272096130,52497.365234,68044.000000
