time_us,active_mib,reserved_mib
1786439241192704,20942.384766,21854.000000
1786439241192886,21252.384766,21854.000000
1786439241192950,21242.384766,21854.000000
1786439241193003,21242.392578,21854.000000
1786439241193099,21314.892578,21854.000000
1786439241193361,21399.892578,21854.000000
1786439241193412,21419.892578,21854.000000
1786439241193446,21409.892578,21854.000000
1786439241193512,21419.892578,21854.000000
1786439241193548,21419.892578,21854.000000
1786439241193571,21409.892578,21854.000000
1786439241194355,21679.908203,22110.000000
1786439241194421,21935.908203,22110.000000
1786439241195415,22448.408203,22622.000000
1786439241196525,22704.658203,23134.000000
1786439241196672,22212.658203,23134.000000
1786439241196785,22185.158203,23134.000000
1786439241196858,22205.150391,23134.000000
1786439241196896,22185.150391,23134.000000
1786439241197059,22415.150391,23134.000000
1786439241197200,22605.150391,23134.000000
1786439241197273,22585.158203,23134.000000
1786439241197309,22605.158203,23134.000000
1786439241197503,22700.158203,23134.000000
1786439241197678,22742.658203,23134.000000
1786439241197715,22742.658203,23134.000000
1786439241197744,22732.658203,23134.000000
1786439241197813,22752.658203,23134.000000
1786439241197859,22772.658203,23134.000000
1786439241197931,22756.673828,23134.000000
1786439241199618,23022.673830,23390.000000
1786439241199689,23279.298828,23390.000000
1786439241200596,23791.173828,24414.000000
1786439241200760,24057.423828,24414.000000
1786439241200865,23567.923828,24414.000000
1786439241200908,23507.908203,24414.000000
1786439241200993,23527.916016,24414.000000
1786439241201073,23627.916016,24414.000000
1786439241201265,23937.916016,24414.000000
1786439241201333,23927.916016,24414.000000
1786439241201406,23927.931641,24414.000000
1786439241201502,24000.423828,24414.000000
1786439241201752,24085.423828,24414.000000
1786439241201802,24105.423828,24414.000000
1786439241201839,24095.423828,24414.000000
1786439241201903,24105.423828,24414.000000
1786439241201939,24105.423828,24414.000000
1786439241201962,24095.423828,24414.000000
1786439241202495,24365.439453,24926.000000
1786439241202556,24621.439453,24926.000000
1786439241202787,24621.939453,24928.000000
1786439241203341,25646.189453,25952.000000
1786439241203472,25400.189453,25952.000000
1786439241203606,24890.689453,25952.000000
1786439241203657,24890.673828,25952.000000
1786439241203722,24870.689453,25952.000000
1786439241203852,25050.681641,25952.000000
1786439241204024,25290.681641,25952.000000
1786439241204070,25290.689453,25952.000000
1786439241204108,25270.689453,25952.000000
1786439241204235,25365.689453,25952.000000
