run_name,stage,op_name,calls,cpu_self_time_us,cpu_total_time_us,cuda_self_time_us,cuda_total_time_us,source_file
medium_ctx1024_train_step_fp32,attention/scores,attention/scores,24,1205.12,5487.259,0.0,30247.457,profile_001.csv
medium_ctx1024_train_step_fp32,attention/scores,attention/scores,24,0.0,0.0,29116.486,29116.486,profile_001.csv
medium_ctx1024_train_step_fp32,attention/softmax,attention/softmax,24,1130.579,4666.02,0.0,34297.015,profile_001.csv
medium_ctx1024_train_step_fp32,attention/softmax,attention/softmax,24,0.0,0.0,33413.591,33413.591,profile_001.csv
medium_ctx1024_train_step_fp32,attention/value,attention/value,24,624.64,3404.111,0.0,23689.053,profile_001.csv
medium_ctx1024_train_step_fp32,attention/value,attention/value,24,0.0,0.0,23659.039,23659.039,profile_001.csv
medium_ctx1024_train_step_fp32,backward,backward,1,102665.228,606785.812,0.0,1.887,profile_001.csv
medium_ctx1024_train_step_fp32,backward,backward,1,0.0,0.0,1.887,1.887,profile_001.csv
medium_ctx1024_train_step_fp32,forward,forward,1,12168.476,73954.962,0.0,296300.304,profile_001.csv
medium_ctx1024_train_step_fp32,forward,forward,1,0.0,0.0,292995.902,292995.902,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::bmm,651,11423.854,150521.845,676686.951,679519.196,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,BmmBackward0,217,1441.517,145923.497,0.0,455556.316,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: BmmBackward0,217,1588.737,147512.234,0.0,455556.316,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ProfilerStep*,1,84.716,952940.662,0.0,336694.474,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::einsum,169,3650.914,16872.134,0.0,187899.06,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_128x64_tn,145,0.0,0.0,138687.075,138687.075,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_64x32_sliced1x4_nt,72,0.0,0.0,134445.204,134445.204,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_128x32_nn,48,0.0,0.0,94648.377,94648.377,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_128x64_nn,120,0.0,0.0,90315.464,90315.464,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,attention,24,1450.413,15007.803,0.0,88233.525,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::mul,2381,18667.409,269526.098,67397.283,69864.637,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: DivBackward0,48,375.666,14886.987,0.0,57484.304,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::div,412,3543.679,33117.85,55776.177,56740.33,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,DivBackward0,48,272.126,10157.184,0.0,53511.743,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_128x32_tn,24,0.0,0.0,46665.148,46665.148,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_128x128_nn,48,0.0,0.0,45905.088,45905.088,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_128x64_nt,96,0.0,0.0,45733.924,45733.924,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_128x128_nt,48,0.0,0.0,45461.955,45461.955,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",388,0.0,0.0,42547.736,42547.736,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,Optimizer.step#AdamW.step,1,15030.015,269974.784,0.0,40392.283,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,Optimizer.step#AdamW.step,1,0.0,0.0,38817.311,38817.311,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > co",96,0.0,0.0,37496.29,37496.29,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::where,96,882.073,12118.539,18060.914,36969.378,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::matmul,48,491.342,4423.609,0.0,36791.687,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",1333,0.0,0.0,31879.959,31879.959,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::add_,289,1614.001,92918.816,26187.182,26187.182,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_128x128_tn,48,0.0,0.0,25183.031,25183.031,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: MulBackward0,338,2972.801,160383.448,0.0,23753.758,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,MulBackward0,338,890.179,90049.466,0.0,19520.117,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymo",48,0.0,0.0,18060.914,18060.914,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBas",48,0.0,0.0,16439.87,16439.87,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::neg,96,755.292,12161.709,15405.027,15405.027,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",48,0.0,0.0,14806.274,14806.274,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: MaxBackward0,24,257.745,57404.689,0.0,14711.326,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()(",48,0.0,0.0,14701.83,14701.83,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::sum,170,2003.713,31970.353,13761.382,13923.589,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",1412,0.0,0.0,13483.872,13483.872,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at",121,0.0,0.0,12810.378,12810.378,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: SubBackward0,72,382.767,11028.188,0.0,12072.111,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::copy_,411,4156.135,39249.128,11883.572,11939.892,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,Command Buffer Full,1644,732887.596,732887.596,11607.737,11607.737,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,cudaLaunchKernel,7192,504397.478,734531.245,0.0,11607.737,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > co",580,0.0,0.0,11363.435,11363.435,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::add,850,6368.113,54936.317,9906.402,11257.251,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ExpBackward0,24,73.039,788.709,0.0,10935.796,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: ExpBackward0,24,126.202,914.911,0.0,10935.796,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorI",361,0.0,0.0,10812.122,10812.122,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,WhereBackward0,24,56.341,5367.886,0.0,9072.86,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: WhereBackward0,24,170.781,5538.667,0.0,9072.86,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::sub,72,751.294,1091.526,8669.438,9010.525,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: SumBackward1,24,212.455,2230.879,0.0,8253.085,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,SubBackward0,72,131.776,9609.706,0.0,8093.122,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::exp,24,262.821,1309.645,7372.226,7678.849,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()(",24,0.0,0.0,7372.226,7372.226,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::fill_,514,1870.914,41401.42,6003.297,6442.431,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::zero_,465,1054.469,41251.572,0.0,6345.502,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::sub_,438,1999.828,32038.992,5133.099,6235.046,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",514,0.0,0.0,6003.297,6003.297,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,219,783.804,19798.6,0.0,5768.815,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,torch::autograd::AccumulateGrad,219,1035.783,19014.796,0.0,5768.815,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: SigmoidBackward0,24,236.14,5465.191,0.0,5532.584,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::clone,192,671.926,16935.199,0.0,5099.627,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::reshape,1593,3047.031,22778.031,0.0,5099.627,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_64x32_sliced1x4_nn,1,0.0,0.0,4627.758,4627.758,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(cutlass_80_simt_sgemm_128x32_8x5_nt_align1::Params),1,0.0,0.0,4590.925,4590.925,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::max,24,498.757,998.634,4277.647,4455.854,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4>)",24,0.0,0.0,4277.647,4277.647,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::pow,366,3658.526,26582.496,2906.767,4238.183,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: PowBackward0,49,530.322,62570.613,0.0,4136.973,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,MaxBackward0,24,65.833,28247.488,0.0,3744.877,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::value_selecting_reduction_backward,24,83.074,28181.655,0.0,3744.877,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::zeros,25,83.313,1327.839,0.0,3391.087,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::cat,96,1194.735,3663.741,3169.422,3205.101,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,PowBackward0,49,267.109,49470.304,0.0,2947.537,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::zeros_like,438,855.303,43561.732,0.0,2850.256,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::Tensor",268,0.0,0.0,2778.798,2778.798,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,SigmoidBackward0,24,80.807,1173.77,0.0,2747.026,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::sigmoid_backward,24,196.251,1092.963,2747.026,2747.026,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIterator",24,0.0,0.0,2747.026,2747.026,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>)",219,0.0,0.0,2742.417,2742.417,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::sqrt,219,1387.232,11641.461,2213.787,2668.028,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, ",72,0.0,0.0,2647.313,2647.313,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::square,219,236.385,14618.774,0.0,2424.239,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator(",219,0.0,0.0,2213.787,2213.787,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: UnsqueezeBackward0,507,2328.705,12660.834,0.0,2077.241,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ViewBackward0,628,978.018,10773.218,0.0,1998.326,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: ViewBackward0,628,2390.723,13163.941,0.0,1998.326,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::sigmoid,24,305.203,444.17,1777.336,1777.336,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::ope",24,0.0,0.0,1777.336,1777.336,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::concat,48,85.19,1276.858,0.0,1758.774,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",268,0.0,0.0,1576.292,1576.292,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,UnbindBackward0,48,106.835,2882.625,0.0,1446.327,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::stack,48,246.261,2775.79,0.0,1446.327,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: UnbindBackward0,48,272.19,3154.815,0.0,1446.327,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,ReshapeAliasBackward0,241,419.341,7051.899,0.0,1156.542,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: ReshapeAliasBackward0,241,1006.486,8058.385,0.0,1156.542,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,Memcpy DtoD (Device -> Device),50,0.0,0.0,1071.45,1071.45,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at",49,0.0,0.0,865.723,865.723,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,MeanBackward1,49,178.245,7690.595,0.0,731.196,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: MeanBackward1,49,230.786,7921.381,0.0,731.196,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > co",49,0.0,0.0,731.196,731.196,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{",48,0.0,0.0,703.197,703.197,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,UnsafeViewBackward0,96,149.48,1657.106,0.0,634.973,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: UnsafeViewBackward0,96,389.349,2046.455,0.0,634.973,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::cross_entropy_loss,1,7.608,381.702,0.0,569.95,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_aligned16_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 128, 1>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace):",24,0.0,0.0,522.109,522.109,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::mean,49,696.732,947.196,520.318,520.318,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",49,0.0,0.0,520.318,520.318,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,Memset (Device),269,0.0,0.0,516.093,516.093,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::_log_softmax,1,12.471,343.199,215.583,431.166,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::log_softmax,1,4.801,348.358,0.0,431.166,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::scatter_,24,307.85,26789.913,374.494,374.494,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4> >::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatte",24,0.0,0.0,374.494,374.494,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,RsqrtBackward0,49,333.047,38483.437,0.0,344.83,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: RsqrtBackward0,49,272.848,38756.285,0.0,344.83,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,LogSoftmaxBackward0,1,5.211,21.191,0.0,291.551,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::_log_softmax_backward_data,1,10.01,15.98,291.551,291.551,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: LogSoftmaxBackward0,1,6.431,27.622,0.0,291.551,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::cunn_SoftMaxBackwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxBackwardEpilogue>(float*, float const*, float const*, long)",1,0.0,0.0,291.551,291.551,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::cunn_SoftMaxForwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxForwardEpilogue, long>(float*, float const*, long)",1,0.0,0.0,215.583,215.583,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::ge,24,266.613,701.818,158.429,164.989,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(ano",24,0.0,0.0,158.429,158.429,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,NllLossBackward0,1,14.225,62.364,0.0,155.391,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::nll_loss_backward,1,16.522,48.139,73.504,155.391,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: NllLossBackward0,1,27.782,90.146,0.0,155.391,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::nll_loss,1,2.678,23.12,0.0,138.784,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::nll_loss_forward,1,14.663,20.442,138.784,138.784,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::nll_loss_nd,1,2.616,25.736,0.0,138.784,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::nll_loss_forward_reduce_cuda_kernel_2d<float, float, long>(float*, float*, float const*, long const*, float const*, bool, long, long, long, long)",1,0.0,0.0,138.784,138.784,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::Tensor",49,0.0,0.0,127.969,127.969,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::rsqrt,49,494.825,1304.206,99.717,107.749,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::arange,50,262.103,923.259,51.904,103.808,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operato",49,0.0,0.0,99.717,99.717,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,IndexBackward0,1,8.48,247.348,0.0,97.57,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: IndexBackward0,1,5.835,253.183,0.0,97.57,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::scalar_tensor,48,177.554,1587.196,0.0,95.042,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::_index_put_impl_,1,38.734,215.021,64.449,75.298,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::nll_loss_backward_reduce_cuda_kernel_2d<float, long>(float*, float const*, long const*, float const*, float const*, bool, int, int, long, long)",1,0.0,0.0,73.504,73.504,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,SliceBackward0,1,4.472,66.944,0.0,72.0,profile_001.csv
medium_ctx1024_train_step_fp32,operator_or_kernel,aten::slice_backward,1,6.218,62.472,0.0,72.0,profile_001.csv
