run_name,model_size,context_length,mode,dtype,profiler,trace_file,stage,name,calls,cpu_time_total_ms,cuda_time_total_ms,self_cpu_time_total_ms,self_cuda_time_total_ms
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,BmmBackward0,109,15.691543,55.912019,0.6936610000000001,0.0
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,aten::mul,1230,58.081205,47.005624,10.289293000000471,46.0719779999995
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,aten::einsum,109,11.463348,33.470303,2.8096780000000416,0.0
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,autograd::engine::evaluate_function: DivBackward0,12,2.356570,31.884197,0.20179600000001666,0.0
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,DivBackward0,12,1.951021,28.703185,0.12363899999999557,0.0
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",196,0.000000,28.070899,0.0,28.070898999999976
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,ampere_sgemm_128x64_tn,84,0.000000,24.912630,0.0,24.91263000000003
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,aten::div,186,7.919271,21.204526,1.665415999999963,21.074766000000132
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",48,0.000000,20.367946,0.0,20.367946000000064
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,autograd::engine::evaluate_function: MulBackward0,182,20.013771,16.398039,1.6322589999999764,0.0
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,aten::add_,147,6.549545,16.339823,0.7331499999999578,16.339823000000106
small_c1024,small,1024,train_step,fp32,torch.profiler,small_c1024.1784789486309688688.pt.trace.json,operator_or_kernel,Optimizer.step#AdamW.step,1,0.000000,16.303114,0.0,16.303114
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,profile/measure,profile/measure,1,242.013204,60.395125,1.6794560000000056,0.0
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,forward,forward,1,0.000000,59.168557,0.0,59.168557
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,optimizer,optimizer,1,61.536069,30.122527,0.038747999999992316,0.0
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,attention/scores,attention/scores,24,0.000000,2.874064,0.0,2.874064
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,attention/softmax,attention/softmax,24,0.000000,2.487018,0.0,2.4870179999999964
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,attention/value,attention/value,24,0.000000,1.355412,0.0,1.3554120000000094
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,backward,backward,1,117.331810,0.000832,117.23454400000003,0.0
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,Optimizer.step#AdamW.step,1,0.000000,62.384865,0.0,62.38486500000002
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,aten::bmm,651,17.723320,61.054424,13.135113000000004,61.05442399999972
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,ProfilerStep*,1,242.111616,60.395125,0.08863800000000628,0.0
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,autograd::engine::evaluate_function: BmmBackward0,217,16.478704,37.415347,1.6213149999999223,0.0
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,BmmBackward0,217,14.857389,37.415347,1.4260360000004657,0.0
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,Optimizer.step#AdamW.step,1,61.497321,30.122527,15.117427000000898,0.0
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,aten::mul,2430,30.662771,24.293617,19.810877000000108,24.293617000000534
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,aten::einsum,217,22.983066,23.862307,5.726907000000154,0.0
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,ampere_sgemm_128x64_tn,169,0.000000,22.588883,0.0,22.588882999999953
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",1460,0.000000,15.697982,0.0,15.697982000000621
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params),73,0.000000,14.055109,0.0,14.055109000000048
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x256_8x4_nt_align1>(cutlass_80_simt_sgemm_128x256_8x4_nt_align1::Params),73,0.000000,11.166456,0.0,11.166455999999984
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",1335,0.000000,9.740720,0.0,9.740719999999728
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,aten::copy_,411,4.881748,6.698189,2.4559990000000043,6.698188999999943
medium_c256,medium,256,train_step,fp32,torch.profiler,medium_c256.1784789503958053603.pt.trace.json,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",361,0.000000,6.478277,0.0,6.478276999999954
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,profile/measure,profile/measure,1,280.049154,107.566301,1.3950619999999763,0.0
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,forward,forward,1,0.000000,74.969103,0.0,74.969103
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,optimizer,optimizer,1,97.581727,33.741845,0.037024000000004886,0.0
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,attention/softmax,attention/softmax,24,0.000000,11.395323,0.0,11.395322999999996
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,attention/scores,attention/scores,24,0.000000,7.813150,0.0,7.813150000000002
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,attention/value,attention/value,24,0.000000,2.846670,0.0,2.846670000000012
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,backward,backward,1,119.969812,0.000897,119.87556599999999,0.0
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,aten::bmm,651,16.377419,121.971084,11.285125999999718,121.97108399999952
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,ProfilerStep*,1,280.132234,107.566301,0.07349300000001677,0.0
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,autograd::engine::evaluate_function: BmmBackward0,217,15.111944,76.170295,1.6361750000001412,0.0
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,BmmBackward0,217,13.475769,76.170295,1.4051870000000344,0.0
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,aten::mul,2430,45.873334,52.996459,22.53362299999991,51.62078799999841
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,aten::einsum,217,22.748255,46.263611,5.781607000000125,0.0
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,Optimizer.step#AdamW.step,1,0.000000,46.051027,0.0,46.051027000000005
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,ampere_sgemm_128x64_tn,168,0.000000,40.761412,0.0,40.76141200000006
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,Optimizer.step#AdamW.step,1,97.544703,33.741845,15.294508999999001,0.0
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",388,0.000000,25.784908,0.0,25.784907999999927
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params),73,0.000000,24.456658,0.0,24.456657999999866
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",1460,0.000000,22.035224,0.0,22.035223999998763
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,autograd::engine::evaluate_function: DivBackward0,24,2.675183,21.629665,0.3796119999999355,0.0
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nt_align1>(cutlass_80_simt_sgemm_256x128_8x4_nt_align1::Params),72,0.000000,21.547491,0.0,21.54749099999998
medium_c512,medium,512,train_step,fp32,torch.profiler,medium_c512.1784789526032407360.pt.trace.json,operator_or_kernel,DivBackward0,24,1.887699,19.178139,0.25016900000008174,0.0
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,profile/measure,profile/measure,1,677.454948,240.637977,1.8683009999999776,0.0
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,forward,forward,1,0.000000,205.598238,0.0,205.59823799999998
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,attention/softmax,attention/softmax,24,0.000000,55.919489,0.0,55.91948899999993
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,optimizer,optimizer,1,191.802870,35.031491,0.07213199999992503,0.0
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,attention/scores,attention/scores,24,0.000000,32.482206,0.0,32.482206
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,attention/value,attention/value,24,0.000000,10.493870,0.0,10.493869999999951
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,backward,backward,1,418.844660,0.000832,172.37399999999928,0.0
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,operator_or_kernel,aten::bmm,651,93.488828,267.429050,16.884401999999604,267.4290499999991
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,operator_or_kernel,ProfilerStep*,1,677.564917,240.637977,0.09718400000000839,0.0
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,operator_or_kernel,autograd::engine::evaluate_function: BmmBackward0,217,94.599819,165.628638,2.7560280000006316,0.0
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,operator_or_kernel,BmmBackward0,217,91.843791,165.628638,2.2977669999990757,0.0
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,operator_or_kernel,aten::mul,2430,158.149516,129.848312,23.585210999995994,127.88098600000093
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,operator_or_kernel,aten::einsum,217,24.191025,102.635050,5.958896999999946,0.0
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,operator_or_kernel,autograd::engine::evaluate_function: DivBackward0,24,8.097019,84.640343,0.5585850000001082,0.0
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,operator_or_kernel,ampere_sgemm_128x64_tn,168,0.000000,82.440860,0.0,82.44086000000003
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",388,0.000000,77.001099,0.0,77.00109900000065
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,operator_or_kernel,DivBackward0,24,6.765691,76.555185,0.37676900000014574,0.0
medium_c1024,medium,1024,train_step,fp32,torch.profiler,medium_c1024.1784789551187950335.pt.trace.json,operator_or_kernel,aten::div,366,15.150066,57.142021,3.9156269999999584,56.815902000000264
